Seq_id	Size	Description
1	5213091	NZ_CP009697.1
2	5229969	NZ_CP009328.1
3	5228731	NZ_CP009315.1
4	5209705	NZ_AP019731.1
5	5228065	NZ_AP014833.1
6	5227419	NZ_CP047098.1
7	5221627	NZ_CP009325.1
8	5228667	NZ_CP019588.1
9	5214671	NZ_CP009544.1
10	5228660	NZ_CP012730.1
11	5227094	NZ_CP012724.1
12	5228730	NZ_CP009331.1
13	5228687	NZ_CP009598.1
14	5227419	NC_012659.1
15	5227452	NZ_CP047107.1
16	5227565	NZ_CP018903.1
17	5227090	NZ_CP012727.1
18	5213520	NZ_CP047131.1
19	5226939	NZ_CP014179.1
20	5227448	NZ_CP009981.1
21	5245242	NZ_CP023001.1
22	5228657	NZ_CP012721.1
23	5200187	NZ_CP010852.1
24	5231857	NZ_CP031642.1
25	5230114	NC_012581.1
26	5228599	NZ_CP029805.1
27	5229188	NZ_CP010322.1
28	5291783	NZ_CP031643.1
29	5227450	NZ_CP047111.1
30	5236981	NZ_CP007618.1
31	5228842	NZ_CP001970.2
32	5210966	NZ_CP006742.1
33	5321900	NZ_CP009902.1
34	5228828	NZ_CP001974.2
35	5228806	NZ_CP022044.1
36	5225433	NZ_CP008854.1
37	5230088	NZ_CP009464.1
38	5225746	NZ_CP047097.1
39	5229464	NZ_CP007666.1
40	5213498	NZ_CP008846.1
41	5222128	NZ_CP009341.1
42	5227079	NZ_CP012728.1
43	5227292	NZ_CP015779.1
44	5219278	NZ_AP018443.1
45	5227091	NZ_CP012725.1
46	5227092	NZ_CP012729.1
47	5227419	NC_007530.2
48	5227419	NZ_CP047099.1
49	5210541	NZ_CP009700.1
50	5227683	NZ_CP001974.1
51	5218947	NC_017729.1
52	5228656	NZ_CP012720.1
53	5227060	NZ_CP012726.1
54	5227293	NC_003997.3
55	5227496	NZ_CP009541.1
56	5228656	NZ_CP012723.1
57	5213292	NZ_CP029323.1
58	5227170	NZ_CP008853.1
59	5200078	NZ_CP009476.1
60	5228658	NZ_CP012722.1
61	5228663	NC_005945.1
62	5227438	NZ_CP047104.1
63	5227898	NZ_CP001970.1
--------------------------------------------------------------------------------
Block #214
Seq_id	Strand	Start	End	Length
38	+	1649522	1678699	29177
39	+	1372190	1401367	29177
40	+	2485956	2515149	29193
41	+	5026920	5056096	29176
42	+	2499365	2528543	29178
43	+	2499371	2528548	29177
44	+	2490042	2519220	29178
45	+	2499366	2528544	29178
46	+	2499365	2528543	29178
47	+	2499439	2528616	29177
48	+	2876942	2906119	29177
49	-	5089011	5059818	29193
50	+	2498817	2527995	29178
51	+	2489604	2518782	29178
52	+	2499366	2528544	29178
53	+	2499364	2528542	29178
54	+	2499315	2528492	29177
55	-	126681	97503	29178
56	+	2499366	2528544	29178
57	+	2486018	2515212	29194
58	+	2498889	2528067	29178
59	-	290341	261164	29177
60	+	2499366	2528544	29178
61	+	2499368	2528546	29178
62	+	258082	287259	29177
63	+	2499324	2528502	29178
--------------------------------------------------------------------------------
Block #23
Seq_id	Strand	Start	End	Length
1	+	534126	544025	9899
2	+	1334371	1344269	9898
3	+	4346219	4356119	9900
4	+	1437497	1447396	9899
5	-	2928300	2918400	9900
6	-	5078270	5068369	9901
7	-	2670905	2661005	9900
8	+	2541493	2551393	9900
9	-	2333563	2323665	9898
10	+	2541487	2551387	9900
11	+	2541486	2551386	9900
12	-	4135305	4125406	9899
13	-	2322725	2312826	9899
14	+	2541051	2550952	9901
15	-	4446084	4436183	9901
16	+	2541112	2551011	9899
17	+	2541485	2551385	9900
18	+	2527852	2537751	9899
19	+	2541151	2551052	9901
20	-	1950418	1940517	9901
21	+	306762	316662	9900
22	+	2541486	2551386	9900
23	+	2795902	2805802	9900
24	+	2628247	2638106	9859
25	-	1697537	1687638	9899
26	+	2541471	2551371	9900
27	+	258150	268050	9900
28	+	2605797	2616241	10444
29	-	331886	321985	9901
30	-	1480727	1470826	9901
31	+	2541703	2551603	9900
32	+	2526903	2536802	9899
33	-	4551257	4541356	9901
34	+	2541678	2551578	9900
35	+	112970	122870	9900
36	+	2540466	2550368	9902
37	-	3784233	3774334	9899
38	+	1691234	1701135	9901
39	+	1414309	1424207	9898
40	+	2528088	2537987	9899
41	+	5069038	5078912	9874
42	+	2541485	2551385	9900
43	+	2541083	2550984	9901
44	+	2532162	2542050	9888
45	+	2541486	2551386	9900
46	+	2541485	2551385	9900
47	+	2541151	2551052	9901
48	+	2918654	2928555	9901
49	-	5046879	5036980	9899
50	+	2540938	2550837	9899
51	+	2531725	2541625	9900
52	+	2541486	2551386	9900
53	+	2541484	2551384	9900
54	+	2541027	2550928	9901
55	-	84561	74661	9900
56	+	2541486	2551386	9900
57	+	2528152	2538051	9899
58	+	2541009	2550909	9900
59	-	248222	238469	9753
60	+	2541486	2551386	9900
61	+	2541488	2551388	9900
62	+	299794	309695	9901
63	+	2541445	2551345	9900
--------------------------------------------------------------------------------
Block #24
Seq_id	Strand	Start	End	Length
1	+	551222	568640	17418
2	+	1351466	1368831	17365
3	+	4363316	4380681	17365
4	+	1454592	1472009	17417
5	-	2911203	2893838	17365
6	-	5061172	5043807	17365
7	-	2653808	2636443	17365
8	+	2558590	2575955	17365
9	-	2316468	2299104	17364
10	+	2558584	2575949	17365
11	+	2558583	2575948	17365
12	-	4118209	4100844	17365
13	-	2305629	2288265	17364
14	+	2558149	2575514	17365
15	-	4428986	4411621	17365
16	+	2558208	2575625	17417
17	+	2558582	2575947	17365
18	+	2544948	2562365	17417
19	+	2558249	2575614	17365
20	-	1933320	1915955	17365
21	+	323859	341224	17365
22	+	2558583	2575948	17365
23	+	2812999	2830364	17365
24	+	2645393	2662809	17416
25	-	1680441	1663076	17365
26	+	2558568	2575933	17365
27	+	275247	292612	17365
28	+	2624352	2641719	17367
29	-	314788	297423	17365
30	-	1463628	1446210	17418
31	+	2558800	2576165	17365
32	+	2543999	2561416	17417
33	-	4534158	4516740	17418
34	+	2558775	2576139	17364
35	+	130067	147432	17365
36	+	2557566	2574933	17367
37	-	3767137	3749772	17365
38	+	1708332	1725697	17365
39	+	1431404	1448769	17365
40	+	2545184	2562601	17417
41	+	5085021	5102386	17365
42	+	2558582	2575947	17365
43	+	2558181	2575546	17365
44	+	2549247	2566510	17263
45	+	2558583	2575948	17365
46	+	2558582	2575947	17365
47	+	2558249	2575614	17365
48	+	2935752	2953117	17365
49	-	5029783	5012366	17417
50	+	2558032	2575397	17365
51	+	2548822	2566199	17377
52	+	2558583	2575948	17365
53	+	2558581	2575946	17365
54	+	2558125	2575490	17365
55	-	67464	50099	17365
56	+	2558583	2575948	17365
57	+	2545248	2562665	17417
58	+	2558105	2575470	17365
59	-	231273	213908	17365
60	+	2558583	2575948	17365
61	+	2558585	2575950	17365
62	+	316892	334257	17365
63	+	2558542	2575907	17365
--------------------------------------------------------------------------------
Block #25
Seq_id	Strand	Start	End	Length
1	+	571019	579767	8748
2	+	1371210	1379958	8748
3	+	4383060	4391808	8748
4	+	1474388	1483136	8748
5	-	2891459	2882711	8748
6	-	5041428	5032680	8748
7	-	2634064	2625316	8748
8	+	2578334	2587082	8748
9	-	2296726	2287978	8748
10	+	2578328	2587076	8748
11	+	2578327	2587075	8748
12	-	4098465	4089717	8748
13	-	2285887	2277139	8748
14	+	2577893	2586641	8748
15	-	4409242	4400494	8748
16	+	2578004	2586752	8748
17	+	2578326	2587074	8748
18	+	2564744	2573492	8748
19	+	2577993	2586741	8748
20	-	1913576	1904828	8748
21	+	343603	352351	8748
22	+	2578327	2587075	8748
23	+	2832743	2841491	8748
24	+	2663336	2672060	8724
25	-	1660697	1651949	8748
26	+	2578312	2587060	8748
27	+	294991	303739	8748
28	+	2642246	2650936	8690
29	-	295044	286296	8748
30	-	1443831	1435083	8748
31	+	2578544	2587292	8748
32	+	2563795	2572543	8748
33	-	4514361	4505613	8748
34	+	2578518	2587266	8748
35	+	149811	158559	8748
36	+	2577312	2586059	8747
37	-	3747393	3738645	8748
38	+	1728076	1736824	8748
39	+	1451148	1459896	8748
40	+	2564980	2573728	8748
41	+	5104765	5113513	8748
42	+	2578326	2587074	8748
43	+	2577925	2586673	8748
44	+	2568889	2577637	8748
45	+	2578327	2587075	8748
46	+	2578326	2587074	8748
47	+	2577993	2586741	8748
48	+	2955496	2964244	8748
49	-	5009987	5001239	8748
50	+	2577776	2586525	8749
51	+	2568578	2577324	8746
52	+	2578327	2587075	8748
53	+	2578325	2587073	8748
54	+	2577869	2586617	8748
55	-	47720	38972	8748
56	+	2578327	2587075	8748
57	+	2565044	2573792	8748
58	+	2577849	2586597	8748
59	-	211529	202781	8748
60	+	2578327	2587075	8748
61	+	2578329	2587077	8748
62	+	336636	345384	8748
63	+	2578286	2587034	8748
--------------------------------------------------------------------------------
Block #26
Seq_id	Strand	Start	End	Length
1	+	581854	589875	8021
2	+	1382046	1390013	7967
3	+	4393896	4401863	7967
4	+	1485224	1493245	8021
5	-	2880623	2872656	7967
6	-	5030592	5022625	7967
7	-	2623228	2615261	7967
8	+	2589170	2597137	7967
9	-	2285890	2277923	7967
10	+	2589164	2597131	7967
11	+	2589163	2597130	7967
12	-	4087629	4079666	7963
13	-	2275051	2267084	7967
14	+	2588729	2596696	7967
15	-	4398406	4390439	7967
16	+	2588840	2596861	8021
17	+	2589162	2597129	7967
18	+	2575580	2583601	8021
19	+	2588829	2596796	7967
20	-	1902740	1894773	7967
21	+	354440	362407	7967
22	+	2589163	2597130	7967
23	+	2843579	2851546	7967
24	+	2674477	2682496	8019
25	-	1649861	1641898	7963
26	+	2589148	2597115	7967
27	+	305827	313794	7967
28	+	2653350	2661353	8003
29	-	284208	276241	7967
30	-	1432995	1424974	8021
31	+	2589380	2597347	7967
32	+	2574631	2582652	8021
33	-	4503525	4495504	8021
34	+	2589354	2597321	7967
35	+	160647	168614	7967
36	+	2588147	2596114	7967
37	-	3736557	3728590	7967
38	+	1738912	1746879	7967
39	+	1461984	1469951	7967
40	+	2575816	2583837	8021
41	+	5115601	5123568	7967
42	+	2589162	2597129	7967
43	+	2588761	2596728	7967
44	+	2579725	2587688	7963
45	+	2589163	2597130	7967
46	+	2589162	2597129	7967
47	+	2588829	2596796	7967
48	+	2966332	2974299	7967
49	-	4999151	4991130	8021
50	+	2588613	2596580	7967
51	+	2579412	2587379	7967
52	+	2589163	2597130	7967
53	+	2589161	2597128	7967
54	+	2588705	2596672	7967
55	-	36884	28917	7967
56	+	2589163	2597130	7967
57	+	2575880	2583901	8021
58	+	2588685	2596652	7967
59	-	200693	192726	7967
60	+	2589163	2597130	7967
61	+	2589165	2597132	7967
62	+	347472	355439	7967
63	+	2589122	2597089	7967
--------------------------------------------------------------------------------
Block #27
Seq_id	Strand	Start	End	Length
1	+	598368	618757	20389
2	+	1398507	1418898	20391
3	+	4410356	4430746	20390
4	+	1501737	1522126	20389
5	-	2864163	2843774	20389
6	-	5014132	4993743	20389
7	-	2606768	2586378	20390
8	+	2605630	2626019	20389
9	-	2269430	2249041	20389
10	+	2605624	2626013	20389
11	+	2605623	2626012	20389
12	-	4071173	4050783	20390
13	-	2258591	2238202	20389
14	+	2605189	2625578	20389
15	-	4381946	4361557	20389
16	+	2605354	2625743	20389
17	+	2605622	2626011	20389
18	+	2592094	2612483	20389
19	+	2605289	2625678	20389
20	-	1886280	1865891	20389
21	+	370899	391288	20389
22	+	2605623	2626012	20389
23	+	2860039	2880430	20391
24	+	2690830	2710124	19294
25	-	1633404	1613013	20391
26	+	2605608	2625998	20390
27	+	322287	342677	20390
28	+	2666818	2686114	19296
29	-	267748	247359	20389
30	-	1416482	1396170	20312
31	+	2605840	2626229	20389
32	+	2591134	2611523	20389
33	-	4487012	4466700	20312
34	+	2605814	2626203	20389
35	+	177107	197496	20389
36	+	2604605	2624992	20387
37	-	3720097	3699706	20391
38	+	1755372	1775761	20389
39	+	1478445	1498836	20391
40	+	2592329	2612718	20389
41	+	5132061	5152450	20389
42	+	2605622	2626011	20389
43	+	2605221	2625610	20389
44	+	2596181	2616571	20390
45	+	2605623	2626012	20389
46	+	2605622	2626011	20389
47	+	2605289	2625678	20389
48	+	2982792	3003181	20389
49	-	4982648	4962259	20389
50	+	2605073	2625464	20391
51	+	2595872	2616263	20391
52	+	2605623	2626012	20389
53	+	2605621	2626010	20389
54	+	2605165	2625549	20384
55	-	20424	35	20389
56	+	2605623	2626012	20389
57	+	2592394	2612783	20389
58	+	2605146	2625535	20389
59	-	184233	163844	20389
60	+	2605623	2626012	20389
61	+	2605625	2626014	20389
62	+	363932	384321	20389
63	+	2605582	2625971	20389
--------------------------------------------------------------------------------
Block #28
Seq_id	Strand	Start	End	Length
1	+	618767	630749	11982
2	+	1418908	1430890	11982
3	+	4430756	4442738	11982
4	+	1522136	1534118	11982
5	-	2843764	2831782	11982
6	-	4993733	4981751	11982
7	-	2586368	2574386	11982
8	+	2626029	2638011	11982
9	-	2249031	2237049	11982
10	+	2626023	2638005	11982
11	+	2626022	2638004	11982
12	-	4050773	4038791	11982
13	-	2238192	2226210	11982
14	+	2625588	2637570	11982
15	-	4361547	4349565	11982
16	+	2625753	2637735	11982
17	+	2626021	2638003	11982
18	+	2612493	2624475	11982
19	+	2625688	2637670	11982
20	-	1865881	1853899	11982
21	+	391298	403280	11982
22	+	2626022	2638004	11982
23	+	2880440	2892422	11982
24	+	2710156	2722093	11937
25	-	1613003	1601021	11982
26	+	2626008	2637990	11982
27	+	342687	354670	11983
28	+	2686124	2698103	11979
29	-	247349	235367	11982
30	-	1396160	1384182	11978
31	+	2626239	2638221	11982
32	+	2611533	2623515	11982
33	-	4466690	4454712	11978
34	+	2626213	2638195	11982
35	+	197506	209488	11982
36	+	2625002	2636984	11982
37	-	3699696	3687714	11982
38	+	1775771	1787753	11982
39	+	1498846	1510828	11982
40	+	2612728	2624709	11981
41	+	5152460	5164442	11982
42	+	2626021	2638003	11982
43	+	2625620	2637602	11982
44	+	2616581	2628563	11982
45	+	2626022	2638004	11982
46	+	2626021	2638003	11982
47	+	2625688	2637670	11982
48	+	3003191	3015173	11982
49	-	4962249	4950267	11982
50	+	2625474	2637456	11982
51	+	2616273	2628255	11982
52	+	2626022	2638004	11982
53	+	2626020	2638002	11982
54	+	2625559	2637541	11982
55	-	5227496	5215539	11957
56	+	2626022	2638004	11982
57	+	2612793	2624775	11982
58	+	2625545	2637527	11982
59	-	163834	151852	11982
60	+	2626022	2638004	11982
61	+	2626024	2638006	11982
62	+	384331	396313	11982
63	+	2625981	2637963	11982
--------------------------------------------------------------------------------
Block #29
Seq_id	Strand	Start	End	Length
1	+	631796	639952	8156
2	+	1431935	1440091	8156
3	+	4443784	4451940	8156
4	+	1535164	1543320	8156
5	-	2830736	2822580	8156
6	-	4980705	4972549	8156
7	-	2573340	2565184	8156
8	+	2639057	2647213	8156
9	-	2236003	2227847	8156
10	+	2639051	2647207	8156
11	+	2639050	2647206	8156
12	-	4037745	4029589	8156
13	-	2225164	2217008	8156
14	+	2638616	2646772	8156
15	-	4348519	4340363	8156
16	+	2638781	2646937	8156
17	+	2639049	2647205	8156
18	+	2625521	2633677	8156
19	+	2638716	2646872	8156
20	-	1852853	1844697	8156
21	+	404326	412482	8156
22	+	2639050	2647206	8156
23	+	2893468	2901624	8156
24	+	2725921	2734072	8151
25	-	1599976	1591820	8156
26	+	2639036	2647192	8156
27	+	355716	363872	8156
28	+	2699194	2707306	8112
29	-	234321	226165	8156
30	-	1383136	1375075	8061
31	+	2639267	2647423	8156
32	+	2624561	2632717	8156
33	-	4453666	4445605	8061
34	+	2639241	2647397	8156
35	+	210534	218690	8156
36	+	2638030	2646186	8156
37	-	3686668	3678512	8156
38	+	1788799	1796955	8156
39	+	1511873	1520029	8156
40	+	2625755	2633911	8156
41	+	5165488	5173644	8156
42	+	2639049	2647205	8156
43	+	2638648	2646804	8156
44	+	2629609	2637765	8156
45	+	2639050	2647206	8156
46	+	2639049	2647205	8156
47	+	2638716	2646872	8156
48	+	3016219	3024375	8156
49	-	4949221	4941065	8156
50	+	2638502	2646659	8157
51	+	2629301	2637457	8156
52	+	2639050	2647206	8156
53	+	2639048	2647204	8156
54	+	2638587	2646743	8156
55	-	5214493	5206337	8156
56	+	2639050	2647206	8156
57	+	2625821	2633977	8156
58	+	2638575	2646733	8158
59	-	150806	142650	8156
60	+	2639050	2647206	8156
61	+	2639052	2647208	8156
62	+	397359	405515	8156
63	+	2639009	2647165	8156
--------------------------------------------------------------------------------
Block #30
Seq_id	Strand	Start	End	Length
1	+	639996	650624	10628
2	+	1440135	1450763	10628
3	+	4451984	4462609	10625
4	+	1543364	1553992	10628
5	-	2822536	2811910	10626
6	-	4972505	4961879	10626
7	-	2565140	2554514	10626
8	+	2647257	2657883	10626
9	-	2227803	2217177	10626
10	+	2647251	2657877	10626
11	+	2647250	2657876	10626
12	-	4029545	4018919	10626
13	-	2216964	2206338	10626
14	+	2646816	2657442	10626
15	-	4340319	4329693	10626
16	+	2646981	2657609	10628
17	+	2647249	2657875	10626
18	+	2633721	2644349	10628
19	+	2646916	2657542	10626
20	-	1844653	1834027	10626
21	+	412526	423152	10626
22	+	2647250	2657876	10626
23	+	2901668	2912295	10627
24	+	2734674	2744828	10154
25	-	1591776	1581148	10628
26	+	2647236	2657862	10626
27	+	363916	374543	10627
28	+	2707920	2718734	10814
29	-	226121	215495	10626
30	-	1375031	1364404	10627
31	+	2647467	2658093	10626
32	+	2632761	2643389	10628
33	-	4445561	4434934	10627
34	+	2647441	2658067	10626
35	+	218734	229360	10626
36	+	2646230	2656855	10625
37	-	3678468	3667840	10628
38	+	1796999	1807625	10626
39	+	1520073	1530701	10628
40	+	2633955	2644582	10627
41	+	5173688	5184314	10626
42	+	2647249	2657875	10626
43	+	2646848	2657474	10626
44	+	2637809	2648432	10623
45	+	2647250	2657876	10626
46	+	2647249	2657875	10626
47	+	2646916	2657542	10626
48	+	3024419	3035045	10626
49	-	4941021	4930393	10628
50	+	2646703	2657328	10625
51	+	2637501	2648126	10625
52	+	2647250	2657876	10626
53	+	2647248	2657874	10626
54	+	2646787	2657414	10627
55	-	5206293	5195667	10626
56	+	2647250	2657876	10626
57	+	2634021	2644649	10628
58	+	2646777	2657405	10628
59	-	142606	131980	10626
60	+	2647250	2657876	10626
61	+	2647252	2657878	10626
62	+	405559	416185	10626
63	+	2647209	2657835	10626
--------------------------------------------------------------------------------
Block #31
Seq_id	Strand	Start	End	Length
1	+	656901	688428	31527
2	+	1457040	1488566	31526
3	+	4468886	4500413	31527
4	+	1560269	1591738	31469
5	-	2805633	2774107	31526
6	-	4955602	4924077	31525
7	-	2548237	2516709	31528
8	+	2664160	2695684	31524
9	-	2210900	2179373	31527
10	+	2664154	2695678	31524
11	+	2664153	2695677	31524
12	-	4012642	3981152	31490
13	-	2200061	2168534	31527
14	+	2663719	2695244	31525
15	-	4323416	4291891	31525
16	+	2663886	2695413	31527
17	+	2664152	2695676	31524
18	+	2650626	2682153	31527
19	+	2663819	2695344	31525
20	-	1827750	1796224	31526
21	+	429429	460951	31522
22	+	2664153	2695677	31524
23	+	2918572	2950099	31527
24	+	2751729	2783188	31459
25	-	1574871	1543344	31527
26	+	2664139	2695666	31527
27	+	380821	412348	31527
28	+	2731959	2763580	31621
29	-	209218	177693	31525
30	-	1358122	1326595	31527
31	+	2664370	2695896	31526
32	+	2649666	2681193	31527
33	-	4428652	4397124	31528
34	+	2664344	2695870	31526
35	+	235637	267161	31524
36	+	2663130	2694649	31519
37	-	3661563	3630037	31526
38	+	1813902	1845425	31523
39	+	1536978	1568504	31526
40	+	2650859	2682555	31696
41	+	5190591	5222128	31537
42	+	2664152	2695676	31524
43	+	2663751	2695276	31525
44	+	2654709	2686236	31527
45	+	2664153	2695677	31524
46	+	2664152	2695676	31524
47	+	2663819	2695344	31525
48	+	3041322	3072846	31524
49	-	4924116	4892588	31528
50	+	2663606	2695133	31527
51	+	2654403	2685931	31528
52	+	2664153	2695677	31524
53	+	2664151	2695675	31524
54	+	2663691	2695216	31525
55	-	5189390	5157865	31525
56	+	2664153	2695677	31524
57	+	2650926	2682453	31527
58	+	2663682	2695209	31527
59	-	125703	94174	31529
60	+	2664153	2695677	31524
61	+	2664155	2695679	31524
62	+	422462	453986	31524
63	+	2664112	2695638	31526
--------------------------------------------------------------------------------
Block #32
Seq_id	Strand	Start	End	Length
1	+	688430	702725	14295
2	+	1488568	1502863	14295
3	+	4500415	4514711	14296
4	+	1591740	1606035	14295
5	-	2774106	2759810	14296
6	-	4924076	4909780	14296
7	-	2516708	2502412	14296
8	+	2695686	2709982	14296
9	-	2179372	2165077	14295
10	+	2695680	2709976	14296
11	+	2695679	2709975	14296
12	-	3981151	3966855	14296
13	-	2168533	2154238	14295
14	+	2695246	2709542	14296
15	-	4291890	4277594	14296
16	+	2695415	2709710	14295
17	+	2695678	2709974	14296
18	+	2682155	2696450	14295
19	+	2695346	2709642	14296
20	-	1796223	1781927	14296
21	+	460953	475249	14296
22	+	2695679	2709975	14296
23	+	2950101	2964397	14296
24	+	2783190	2797392	14202
25	-	1543343	1529048	14295
26	+	2695668	2709964	14296
27	+	412350	426645	14295
28	+	2763626	2776910	13284
29	-	177692	163396	14296
30	-	1326594	1312298	14296
31	+	2695898	2710194	14296
32	+	2681195	2695490	14295
33	-	4397123	4382827	14296
34	+	2695872	2710168	14296
35	+	267163	281459	14296
36	+	2694651	2708950	14299
37	-	3630036	3615740	14296
38	+	1845427	1859722	14295
39	+	1568506	1582801	14295
40	+	2682557	2696852	14295
41	+	1	14245	14244
42	+	2695678	2709974	14296
43	+	2695278	2709574	14296
44	+	2686238	2700534	14296
45	+	2695679	2709975	14296
46	+	2695678	2709974	14296
47	+	2695346	2709642	14296
48	+	3072848	3087144	14296
49	-	4892587	4878292	14295
50	+	2695135	2709432	14297
51	+	2685933	2700229	14296
52	+	2695679	2709975	14296
53	+	2695677	2709973	14296
54	+	2695218	2709514	14296
55	-	5157864	5143568	14296
56	+	2695679	2709975	14296
57	+	2682455	2696750	14295
58	+	2695211	2709507	14296
59	-	94173	79879	14294
60	+	2695679	2709975	14296
61	+	2695681	2709977	14296
62	+	453988	468284	14296
63	+	2695640	2709936	14296
--------------------------------------------------------------------------------
Block #33
Seq_id	Strand	Start	End	Length
1	+	703619	729734	26115
2	+	1503757	1530157	26400
3	+	4515605	4542008	26403
4	+	1606929	1632972	26043
5	-	2758916	2732478	26438
6	-	4908886	4882448	26438
7	-	2501518	2475079	26439
8	+	2710876	2737314	26438
9	-	2164183	2137745	26438
10	+	2710870	2737308	26438
11	+	2710869	2737307	26438
12	-	3965961	3939598	26363
13	-	2153344	2126906	26438
14	+	2710436	2736874	26438
15	-	4276700	4250262	26438
16	+	2710604	2737010	26406
17	+	2710868	2737306	26438
18	+	2697344	2723459	26115
19	+	2710536	2736974	26438
20	-	1781033	1754631	26402
21	+	476143	502581	26438
22	+	2710869	2737307	26438
23	+	2965291	2991730	26439
24	+	2798286	2825057	26771
25	-	1528154	1501787	26367
26	+	2710860	2737299	26439
27	+	427539	453977	26438
28	+	2780944	2807477	26533
29	-	162502	136064	26438
30	-	1311404	1284792	26612
31	+	2711088	2737526	26438
32	+	2696384	2722427	26043
33	-	4381933	4355142	26791
34	+	2711062	2737500	26438
35	+	282353	308791	26438
36	+	2709843	2736137	26294
37	-	3614846	3588407	26439
38	+	1860616	1887054	26438
39	+	1583695	1610095	26400
40	+	2697746	2723862	26116
41	+	15139	41577	26438
42	+	2710868	2737306	26438
43	+	2710468	2736847	26379
44	+	2701428	2727867	26439
45	+	2710869	2737307	26438
46	+	2710868	2737306	26438
47	+	2710536	2736974	26438
48	+	3088038	3114476	26438
49	-	4877398	4851355	26043
50	+	2710326	2736765	26439
51	+	2701123	2727495	26372
52	+	2710869	2737307	26438
53	+	2710867	2737305	26438
54	+	2710408	2736846	26438
55	-	5142674	5116272	26402
56	+	2710869	2737307	26438
57	+	2697644	2723759	26115
58	+	2710401	2736768	26367
59	-	78985	52546	26439
60	+	2710869	2737307	26438
61	+	2710871	2737309	26438
62	+	469178	495616	26438
63	+	2710830	2737270	26440
--------------------------------------------------------------------------------
Block #34
Seq_id	Strand	Start	End	Length
1	+	732854	755416	22562
2	+	1533278	1555837	22559
3	+	4545129	4567688	22559
4	+	1636081	1658643	22562
5	-	2729357	2706799	22558
6	-	4879327	4856772	22555
7	-	2471958	2449399	22559
8	+	2740435	2762993	22558
9	-	2134624	2112065	22559
10	+	2740429	2762987	22558
11	+	2740428	2762986	22558
12	-	3936477	3913918	22559
13	-	2123785	2101226	22559
14	+	2739995	2762550	22555
15	-	4247141	4224586	22555
16	+	2740130	2762692	22562
17	+	2740427	2762985	22558
18	+	2726579	2749141	22562
19	+	2740095	2762650	22555
20	-	1751510	1728955	22555
21	+	505702	528260	22558
22	+	2740428	2762986	22558
23	+	2994851	3017407	22556
24	+	2832383	2854969	22586
25	-	1498666	1476107	22559
26	+	2740420	2762979	22559
27	+	457098	479657	22559
28	+	2814850	2838085	23235
29	-	132943	110388	22555
30	-	1281671	1259106	22565
31	+	2740647	2763205	22558
32	+	2725536	2748098	22562
33	-	4352021	4329456	22565
34	+	2740621	2763179	22558
35	+	311912	334470	22558
36	+	2739259	2761811	22552
37	-	3585286	3562727	22559
38	+	1890175	1912730	22555
39	+	1613216	1635775	22559
40	+	2726982	2749544	22562
41	+	44698	67256	22558
42	+	2740427	2762985	22558
43	+	2739968	2762523	22555
44	+	2730988	2753547	22559
45	+	2740428	2762986	22558
46	+	2740427	2762985	22558
47	+	2740095	2762650	22555
48	+	3117597	3140152	22555
49	-	4848246	4825684	22562
50	+	2739886	2762444	22558
51	+	2730616	2753175	22559
52	+	2740428	2762986	22558
53	+	2740426	2762984	22558
54	+	2739967	2762522	22555
55	-	5113151	5090593	22558
56	+	2740428	2762986	22558
57	+	2726879	2749441	22562
58	+	2739888	2762447	22559
59	-	49425	26867	22558
60	+	2740428	2762986	22558
61	+	2740430	2762988	22558
62	+	498737	521292	22555
63	+	2740391	2762949	22558
--------------------------------------------------------------------------------
Block #35
Seq_id	Strand	Start	End	Length
1	+	755541	768829	13288
2	+	1555962	1569252	13290
3	+	4567813	4581103	13290
4	+	1658768	1672059	13291
5	-	2706674	2693384	13290
6	-	4856647	4843357	13290
7	-	2449274	2435984	13290
8	+	2763118	2776408	13290
9	-	2111940	2098650	13290
10	+	2763112	2776402	13290
11	+	2763111	2776401	13290
12	-	3913793	3900506	13287
13	-	2101101	2087811	13290
14	+	2762675	2775965	13290
15	-	4224461	4211171	13290
16	+	2762817	2776108	13291
17	+	2763110	2776400	13290
18	+	2749266	2762557	13291
19	+	2762775	2776065	13290
20	-	1728830	1715540	13290
21	+	528385	541675	13290
22	+	2763111	2776401	13290
23	+	3017532	3030822	13290
24	+	2855095	2868373	13278
25	-	1475982	1462692	13290
26	+	2763104	2776393	13289
27	+	479782	493069	13287
28	+	2840404	2853691	13287
29	-	110263	96973	13290
30	-	1258981	1245690	13291
31	+	2763330	2776619	13289
32	+	2748223	2761513	13290
33	-	4329331	4316040	13291
34	+	2763304	2776594	13290
35	+	334595	347885	13290
36	+	2761936	2775224	13288
37	-	3562602	3549312	13290
38	+	1912855	1926145	13290
39	+	1635900	1649190	13290
40	+	2749669	2762960	13291
41	+	67381	80668	13287
42	+	2763110	2776400	13290
43	+	2762648	2775938	13290
44	+	2753672	2766962	13290
45	+	2763111	2776401	13290
46	+	2763110	2776400	13290
47	+	2762775	2776065	13290
48	+	3140277	3153567	13290
49	-	4825559	4812268	13291
50	+	2762569	2775857	13288
51	+	2753300	2766590	13290
52	+	2763111	2776401	13290
53	+	2763109	2776399	13290
54	+	2762647	2775937	13290
55	-	5090468	5077178	13290
56	+	2763111	2776401	13290
57	+	2749566	2762857	13291
58	+	2762572	2775858	13286
