assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_009764095.1,PRJNA224116,SAMN12648290,,,na,,672,672,Vibrio vulnificus,strain=06-2410,,latest,Complete Genome,Major,Full,2019/12/18,ASM976409v1,CDC,GCA_009764095.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/095/GCF_009764095.1_ASM976409v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009764095.1/GCF_009764095.1_ASM976409v1_genomic.fna.gz,VIBR.0621.00108,Vibrio/1-prepare_module/tmp_files/GCF_009764095.1_ASM976409v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009764095.1_ASM976409v1_genomic.fna_prepare-split125N.fna,4996741,2,2,GCF_009764095.1_ASM976409v1_genomic.fna_prepare-split125N.fna,ASM976409v1,06-2410,Vibrio vulnificus 06-2410
GCF_009764115.1,PRJNA224116,SAMN12648309,,,na,,672,672,Vibrio vulnificus,strain=07-2444,,latest,Complete Genome,Major,Full,2019/12/18,ASM976411v1,CDC,GCA_009764115.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/115/GCF_009764115.1_ASM976411v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009764115.1/GCF_009764115.1_ASM976411v1_genomic.fna.gz,VIBR.0621.00109,Vibrio/1-prepare_module/tmp_files/GCF_009764115.1_ASM976411v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009764115.1_ASM976411v1_genomic.fna_prepare-split125N.fna,5226423,2,2,GCF_009764115.1_ASM976411v1_genomic.fna_prepare-split125N.fna,ASM976411v1,07-2444,Vibrio vulnificus 07-2444
GCF_012275045.1,PRJNA224116,SAMN12648272,,,na,,672,672,Vibrio vulnificus,strain=1676-80,,latest,Chromosome,Major,Full,2020/04/13,ASM1227504v1,CDC,GCA_012275045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/275/045/GCF_012275045.1_ASM1227504v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_012275045.1/GCF_012275045.1_ASM1227504v1_genomic.fna.gz,VIBR.0621.00110,Vibrio/1-prepare_module/tmp_files/GCF_012275045.1_ASM1227504v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_012275045.1_ASM1227504v1_genomic.fna_prepare-split125N.fna,5036404,2,2,GCF_012275045.1_ASM1227504v1_genomic.fna_prepare-split125N.fna,ASM1227504v1,1676-80,Vibrio vulnificus 1676-80
GCF_014107515.1,PRJNA224116,SAMN12816916,,,na,,672,672,Vibrio vulnificus,strain=Vv180806,,latest,Complete Genome,Major,Full,2020/08/07,ASM1410751v1,Guangdong Institute of Microbiology,GCA_014107515.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/107/515/GCF_014107515.1_ASM1410751v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_014107515.1/GCF_014107515.1_ASM1410751v1_genomic.fna.gz,VIBR.0621.00231,Vibrio/1-prepare_module/tmp_files/GCF_014107515.1_ASM1410751v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_014107515.1_ASM1410751v1_genomic.fna_prepare-split125N.fna,5356494,3,2,GCF_014107515.1_ASM1410751v1_genomic.fna_prepare-split125N.fna,ASM1410751v1,Vv180806,Vibrio vulnificus Vv180806
GCF_014211935.1,PRJNA224116,SAMN12648273,,,na,,672,672,Vibrio vulnificus,strain=2497-87,,latest,Complete Genome,Major,Full,2020/08/16,ASM1421193v1,CDC,GCA_014211935.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/211/935/GCF_014211935.1_ASM1421193v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_014211935.1/GCF_014211935.1_ASM1421193v1_genomic.fna.gz,VIBR.0621.00111,Vibrio/1-prepare_module/tmp_files/GCF_014211935.1_ASM1421193v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_014211935.1_ASM1421193v1_genomic.fna_prepare-split125N.fna,5032819,2,2,GCF_014211935.1_ASM1421193v1_genomic.fna_prepare-split125N.fna,ASM1421193v1,2497-87,Vibrio vulnificus 2497-87
GCF_001558475.2,PRJNA224116,SAMN03996328,,,na,,674,674,Vibrio mimicus,strain=FDAARGOS_112,,latest,Complete Genome,Major,Full,2018/01/31,ASM155847v2,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,GCA_001558475.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/558/475/GCF_001558475.2_ASM155847v2,./Vibrio/1-prepare_module/refseq/bacteria/GCF_001558475.2/GCF_001558475.2_ASM155847v2_genomic.fna.gz,VIBR.0621.00112,Vibrio/1-prepare_module/tmp_files/GCF_001558475.2_ASM155847v2_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_001558475.2_ASM155847v2_genomic.fna_prepare-split125N.fna,4438697,2,2,GCF_001558475.2_ASM155847v2_genomic.fna_prepare-split125N.fna,ASM155847v2,FDAARGOS_112,Vibrio mimicus FDAARGOS_112
GCF_001767355.1,PRJNA224116,SAMN05356867,,,na,,674,674,Vibrio mimicus,strain=SCCF01,,latest,Complete Genome,Major,Full,2016/10/18,ASM176735v1,Sichuan Agricultural University,GCA_001767355.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/767/355/GCF_001767355.1_ASM176735v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_001767355.1/GCF_001767355.1_ASM176735v1_genomic.fna.gz,VIBR.0621.00113,Vibrio/1-prepare_module/tmp_files/GCF_001767355.1_ASM176735v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_001767355.1_ASM176735v1_genomic.fna_prepare-split125N.fna,4484015,2,2,GCF_001767355.1_ASM176735v1_genomic.fna_prepare-split125N.fna,ASM176735v1,SCCF01,Vibrio mimicus SCCF01
GCF_009665195.1,PRJNA224116,SAMN10812939,,,na,,674,674,Vibrio mimicus,strain=2011V-1073,,latest,Complete Genome,Major,Full,2019/11/18,ASM966519v1,CDC,GCA_009665195.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/665/195/GCF_009665195.1_ASM966519v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009665195.1/GCF_009665195.1_ASM966519v1_genomic.fna.gz,VIBR.0621.00114,Vibrio/1-prepare_module/tmp_files/GCF_009665195.1_ASM966519v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009665195.1_ASM966519v1_genomic.fna_prepare-split125N.fna,4476214,2,2,GCF_009665195.1_ASM966519v1_genomic.fna_prepare-split125N.fna,ASM966519v1,2011V-1073,Vibrio mimicus 2011V-1073
GCF_009763965.1,PRJNA224116,SAMN12648268,,,na,,674,674,Vibrio mimicus,strain=07-2442,,latest,Complete Genome,Major,Full,2019/12/18,ASM976396v1,CDC,GCA_009763965.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/965/GCF_009763965.1_ASM976396v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763965.1/GCF_009763965.1_ASM976396v1_genomic.fna.gz,VIBR.0621.00115,Vibrio/1-prepare_module/tmp_files/GCF_009763965.1_ASM976396v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763965.1_ASM976396v1_genomic.fna_prepare-split125N.fna,4210554,2,2,GCF_009763965.1_ASM976396v1_genomic.fna_prepare-split125N.fna,ASM976396v1,07-2442,Vibrio mimicus 07-2442
GCF_009764005.1,PRJNA224116,SAMN12648267,,,na,,674,674,Vibrio mimicus,strain=06-2455,,latest,Complete Genome,Major,Full,2019/12/18,ASM976400v1,CDC,GCA_009764005.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/005/GCF_009764005.1_ASM976400v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009764005.1/GCF_009764005.1_ASM976400v1_genomic.fna.gz,VIBR.0621.00116,Vibrio/1-prepare_module/tmp_files/GCF_009764005.1_ASM976400v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009764005.1_ASM976400v1_genomic.fna_prepare-split125N.fna,4436671,2,2,GCF_009764005.1_ASM976400v1_genomic.fna_prepare-split125N.fna,ASM976400v1,06-2455,Vibrio mimicus 06-2455
GCF_009764025.1,PRJNA224116,SAMN12648269,,,na,,674,674,Vibrio mimicus,strain=F9458,,latest,Complete Genome,Major,Full,2019/12/18,ASM976402v1,CDC,GCA_009764025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/025/GCF_009764025.1_ASM976402v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009764025.1/GCF_009764025.1_ASM976402v1_genomic.fna.gz,VIBR.0621.00117,Vibrio/1-prepare_module/tmp_files/GCF_009764025.1_ASM976402v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009764025.1_ASM976402v1_genomic.fna_prepare-split125N.fna,4415541,2,2,GCF_009764025.1_ASM976402v1_genomic.fna_prepare-split125N.fna,ASM976402v1,F9458,Vibrio mimicus F9458
GCF_009665395.1,PRJNA224116,SAMN10812936,,,na,,675,675,Vibrio cincinnatiensis,strain=2409-02,,latest,Complete Genome,Major,Full,2019/11/18,ASM966539v1,CDC,GCA_009665395.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/665/395/GCF_009665395.1_ASM966539v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009665395.1/GCF_009665395.1_ASM966539v1_genomic.fna.gz,VIBR.0621.00118,Vibrio/1-prepare_module/tmp_files/GCF_009665395.1_ASM966539v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009665395.1_ASM966539v1_genomic.fna_prepare-split125N.fna,3799536,2,2,GCF_009665395.1_ASM966539v1_genomic.fna_prepare-split125N.fna,ASM966539v1,2409-02,Vibrio cincinnatiensis 2409-02
GCF_009763485.1,PRJNA224116,SAMN12648256,,,na,,675,675,Vibrio cincinnatiensis,strain=1398-82,,latest,Complete Genome,Major,Full,2019/12/18,ASM976348v1,CDC,GCA_009763485.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/485/GCF_009763485.1_ASM976348v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763485.1/GCF_009763485.1_ASM976348v1_genomic.fna.gz,VIBR.0621.00119,Vibrio/1-prepare_module/tmp_files/GCF_009763485.1_ASM976348v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763485.1_ASM976348v1_genomic.fna_prepare-split125N.fna,3781792,2,2,GCF_009763485.1_ASM976348v1_genomic.fna_prepare-split125N.fna,ASM976348v1,1398-82,Vibrio cincinnatiensis 1398-82
GCF_009763705.1,PRJNA224116,SAMN12648257,,,na,,675,675,Vibrio cincinnatiensis,strain=2070-81,,latest,Complete Genome,Major,Full,2019/12/18,ASM976370v1,CDC,GCA_009763705.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/705/GCF_009763705.1_ASM976370v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763705.1/GCF_009763705.1_ASM976370v1_genomic.fna.gz,VIBR.0621.00120,Vibrio/1-prepare_module/tmp_files/GCF_009763705.1_ASM976370v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763705.1_ASM976370v1_genomic.fna_prepare-split125N.fna,3807910,2,2,GCF_009763705.1_ASM976370v1_genomic.fna_prepare-split125N.fna,ASM976370v1,2070-81,Vibrio cincinnatiensis 2070-81
GCF_009763885.1,PRJNA224116,SAMN12648258,,,na,,675,675,Vibrio cincinnatiensis,strain=F8054,,latest,Complete Genome,Major,Full,2019/12/18,ASM976388v1,CDC,GCA_009763885.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/885/GCF_009763885.1_ASM976388v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763885.1/GCF_009763885.1_ASM976388v1_genomic.fna.gz,VIBR.0621.00121,Vibrio/1-prepare_module/tmp_files/GCF_009763885.1_ASM976388v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763885.1_ASM976388v1_genomic.fna_prepare-split125N.fna,3802622,2,2,GCF_009763885.1_ASM976388v1_genomic.fna_prepare-split125N.fna,ASM976388v1,F8054,Vibrio cincinnatiensis F8054
GCF_001558415.2,PRJNA224116,SAMN03996321,,,representative genome,assembly from type material,676,676,Vibrio fluvialis,strain=FDAARGOS_104,,latest,Complete Genome,Major,Full,2018/01/29,ASM155841v2,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,GCA_001558415.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/558/415/GCF_001558415.2_ASM155841v2,./Vibrio/1-prepare_module/refseq/bacteria/GCF_001558415.2/GCF_001558415.2_ASM155841v2_genomic.fna.gz,VIBR.0621.00122,Vibrio/1-prepare_module/tmp_files/GCF_001558415.2_ASM155841v2_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_001558415.2_ASM155841v2_genomic.fna_prepare-split125N.fna,4827733,2,2,GCF_001558415.2_ASM155841v2_genomic.fna_prepare-split125N.fna,ASM155841v2,FDAARGOS_104,Vibrio fluvialis FDAARGOS_104
GCF_001952955.1,PRJNA224116,SAMN06209376,,,na,,676,676,Vibrio fluvialis,strain=12605,,latest,Complete Genome,Major,Full,2017/01/17,ASM195295v1,Zhejiang University,GCA_001952955.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/955/GCF_001952955.1_ASM195295v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_001952955.1/GCF_001952955.1_ASM195295v1_genomic.fna.gz,VIBR.0621.00123,Vibrio/1-prepare_module/tmp_files/GCF_001952955.1_ASM195295v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_001952955.1_ASM195295v1_genomic.fna_prepare-split125N.fna,4851664,2,2,GCF_001952955.1_ASM195295v1_genomic.fna_prepare-split125N.fna,ASM195295v1,12605,Vibrio fluvialis 12605
GCF_002953375.1,PRJNA224116,SAMN03996261,,,na,,676,676,Vibrio fluvialis,strain=FDAARGOS_100,,latest,Complete Genome,Major,Full,2018/02/22,ASM295337v1,University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center,GCA_002953375.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/375/GCF_002953375.1_ASM295337v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002953375.1/GCF_002953375.1_ASM295337v1_genomic.fna.gz,VIBR.0621.00124,Vibrio/1-prepare_module/tmp_files/GCF_002953375.1_ASM295337v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002953375.1_ASM295337v1_genomic.fna_prepare-split125N.fna,4867548,2,2,GCF_002953375.1_ASM295337v1_genomic.fna_prepare-split125N.fna,ASM295337v1,FDAARGOS_100,Vibrio fluvialis FDAARGOS_100
GCF_009665355.1,PRJNA224116,SAMN10812937,,,na,,676,676,Vibrio fluvialis,strain=2013V-1049,,latest,Chromosome,Major,Full,2019/11/18,ASM966535v1,CDC,GCA_009665355.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/665/355/GCF_009665355.1_ASM966535v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009665355.1/GCF_009665355.1_ASM966535v1_genomic.fna.gz,VIBR.0621.00125,Vibrio/1-prepare_module/tmp_files/GCF_009665355.1_ASM966535v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009665355.1_ASM966535v1_genomic.fna_prepare-split125N.fna,4654734,2,2,GCF_009665355.1_ASM966535v1_genomic.fna_prepare-split125N.fna,ASM966535v1,2013V-1049,Vibrio fluvialis 2013V-1049
GCF_009763185.1,PRJNA224116,SAMN12648305,,,na,,676,676,Vibrio fluvialis,strain=2015AW-0077,,latest,Complete Genome,Major,Full,2019/12/18,ASM976318v1,CDC,GCA_009763185.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/185/GCF_009763185.1_ASM976318v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763185.1/GCF_009763185.1_ASM976318v1_genomic.fna.gz,VIBR.0621.00126,Vibrio/1-prepare_module/tmp_files/GCF_009763185.1_ASM976318v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763185.1_ASM976318v1_genomic.fna_prepare-split125N.fna,4691094,2,2,GCF_009763185.1_ASM976318v1_genomic.fna_prepare-split125N.fna,ASM976318v1,2015AW-0077,Vibrio fluvialis 2015AW-0077
GCF_009763785.1,PRJNA224116,SAMN12648259,,,na,,676,676,Vibrio fluvialis,strain=2012V-1235,,latest,Complete Genome,Major,Full,2019/12/18,ASM976378v1,CDC,GCA_009763785.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/785/GCF_009763785.1_ASM976378v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763785.1/GCF_009763785.1_ASM976378v1_genomic.fna.gz,VIBR.0621.00127,Vibrio/1-prepare_module/tmp_files/GCF_009763785.1_ASM976378v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763785.1_ASM976378v1_genomic.fna_prepare-split125N.fna,4641019,2,2,GCF_009763785.1_ASM976378v1_genomic.fna_prepare-split125N.fna,ASM976378v1,2012V-1235,Vibrio fluvialis 2012V-1235
GCF_009764195.1,PRJNA224116,SAMN13500478,,,na,,676,676,Vibrio fluvialis,strain=F8658,,latest,Complete Genome,Major,Full,2019/12/18,ASM976419v1,CDC,GCA_009764195.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/195/GCF_009764195.1_ASM976419v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009764195.1/GCF_009764195.1_ASM976419v1_genomic.fna.gz,VIBR.0621.00232,Vibrio/1-prepare_module/tmp_files/GCF_009764195.1_ASM976419v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009764195.1_ASM976419v1_genomic.fna_prepare-split125N.fna,4964395,3,2,GCF_009764195.1_ASM976419v1_genomic.fna_prepare-split125N.fna,ASM976419v1,F8658,Vibrio fluvialis F8658
GCF_009764215.1,PRJNA224116,SAMN13500477,,,na,,676,676,Vibrio fluvialis,strain=2015AW-0233,,latest,Complete Genome,Major,Full,2019/12/18,ASM976421v1,CDC,GCA_009764215.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/215/GCF_009764215.1_ASM976421v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009764215.1/GCF_009764215.1_ASM976421v1_genomic.fna.gz,VIBR.0621.00128,Vibrio/1-prepare_module/tmp_files/GCF_009764215.1_ASM976421v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009764215.1_ASM976421v1_genomic.fna_prepare-split125N.fna,4782156,2,2,GCF_009764215.1_ASM976421v1_genomic.fna_prepare-split125N.fna,ASM976421v1,2015AW-0233,Vibrio fluvialis 2015AW-0233
GCF_012274925.1,PRJNA224116,SAMN12648297,,,na,,676,676,Vibrio fluvialis,strain=2015AW-0221,,latest,Chromosome,Major,Full,2020/04/13,ASM1227492v1,CDC,GCA_012274925.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/274/925/GCF_012274925.1_ASM1227492v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_012274925.1/GCF_012274925.1_ASM1227492v1_genomic.fna.gz,VIBR.0621.00129,Vibrio/1-prepare_module/tmp_files/GCF_012274925.1_ASM1227492v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_012274925.1_ASM1227492v1_genomic.fna_prepare-split125N.fna,4747766,2,2,GCF_012274925.1_ASM1227492v1_genomic.fna_prepare-split125N.fna,ASM1227492v1,2015AW-0221,Vibrio fluvialis 2015AW-0221
GCF_012274945.1,PRJNA224116,SAMN12648296,,,na,,676,676,Vibrio fluvialis,strain=2015AW-0110,,latest,Chromosome,Major,Full,2020/04/13,ASM1227494v1,CDC,GCA_012274945.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/274/945/GCF_012274945.1_ASM1227494v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_012274945.1/GCF_012274945.1_ASM1227494v1_genomic.fna.gz,VIBR.0621.00130,Vibrio/1-prepare_module/tmp_files/GCF_012274945.1_ASM1227494v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_012274945.1_ASM1227494v1_genomic.fna_prepare-split125N.fna,4979564,2,2,GCF_012274945.1_ASM1227494v1_genomic.fna_prepare-split125N.fna,ASM1227494v1,2015AW-0110,Vibrio fluvialis 2015AW-0110
GCF_012275025.1,PRJNA224116,SAMN12648275,,,na,,676,676,Vibrio fluvialis,strain=2013V-1197,,latest,Chromosome,Major,Full,2020/04/13,ASM1227502v1,CDC,GCA_012275025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/275/025/GCF_012275025.1_ASM1227502v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_012275025.1/GCF_012275025.1_ASM1227502v1_genomic.fna.gz,VIBR.0621.00131,Vibrio/1-prepare_module/tmp_files/GCF_012275025.1_ASM1227502v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_012275025.1_ASM1227502v1_genomic.fna_prepare-split125N.fna,4888884,2,2,GCF_012275025.1_ASM1227502v1_genomic.fna_prepare-split125N.fna,ASM1227502v1,2013V-1197,Vibrio fluvialis 2013V-1197
GCF_012275125.1,PRJNA224116,SAMN13500476,,,na,,676,676,Vibrio fluvialis,strain=2013V-1044,,latest,Chromosome,Major,Full,2020/04/13,ASM1227512v1,CDC,GCA_012275125.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/275/125/GCF_012275125.1_ASM1227512v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_012275125.1/GCF_012275125.1_ASM1227512v1_genomic.fna.gz,VIBR.0621.00132,Vibrio/1-prepare_module/tmp_files/GCF_012275125.1_ASM1227512v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_012275125.1_ASM1227512v1_genomic.fna_prepare-split125N.fna,4660731,2,2,GCF_012275125.1_ASM1227512v1_genomic.fna_prepare-split125N.fna,ASM1227512v1,2013V-1044,Vibrio fluvialis 2013V-1044
GCF_013181325.1,PRJNA224116,SAMN14968934,,,na,,676,676,Vibrio fluvialis,strain=A8,,latest,Complete Genome,Major,Full,2020/05/28,ASM1318132v1,"South China Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences",GCA_013181325.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/181/325/GCF_013181325.1_ASM1318132v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013181325.1/GCF_013181325.1_ASM1318132v1_genomic.fna.gz,VIBR.0621.00133,Vibrio/1-prepare_module/tmp_files/GCF_013181325.1_ASM1318132v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013181325.1_ASM1318132v1_genomic.fna_prepare-split125N.fna,4882363,2,2,GCF_013181325.1_ASM1318132v1_genomic.fna_prepare-split125N.fna,ASM1318132v1,A8,Vibrio fluvialis A8
GCF_018140575.1,PRJNA224116,SAMN18795813,,,na,,676,676,Vibrio fluvialis,strain=19-VB00936,,latest,Complete Genome,Major,Full,2021/04/26,ASM1814057v1,German Federal Institute for Risk Assessment,GCA_018140575.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/140/575/GCF_018140575.1_ASM1814057v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_018140575.1/GCF_018140575.1_ASM1814057v1_genomic.fna.gz,VIBR.0621.00134,Vibrio/1-prepare_module/tmp_files/GCF_018140575.1_ASM1814057v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_018140575.1_ASM1814057v1_genomic.fna_prepare-split125N.fna,4808142,2,2,GCF_018140575.1_ASM1814057v1_genomic.fna_prepare-split125N.fna,ASM1814057v1,19-VB00936,Vibrio fluvialis 19-VB00936
GCF_001969325.1,PRJNA224116,SAMN06229929,,,na,,680,680,Vibrio campbellii,strain=LMB29,,latest,Complete Genome,Major,Full,2017/01/23,ASM196932v1,Hohai University,GCA_001969325.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/969/325/GCF_001969325.1_ASM196932v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_001969325.1/GCF_001969325.1_ASM196932v1_genomic.fna.gz,VIBR.0621.00308,Vibrio/1-prepare_module/tmp_files/GCF_001969325.1_ASM196932v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_001969325.1_ASM196932v1_genomic.fna_prepare-split125N.fna,6195978,6,2,GCF_001969325.1_ASM196932v1_genomic.fna_prepare-split125N.fna,ASM196932v1,LMB29,Vibrio campbellii LMB29
GCF_002140055.1,PRJNA224116,SAMN06310879,,,na,,680,680,Vibrio campbellii,strain=20130629003S01,,latest,Complete Genome,Major,Full,2017/05/15,ASM214005v1,Yellow Sea Fisheries Research Institute,GCA_002140055.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/140/055/GCF_002140055.1_ASM214005v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002140055.1/GCF_002140055.1_ASM214005v1_genomic.fna.gz,VIBR.0621.00309,Vibrio/1-prepare_module/tmp_files/GCF_002140055.1_ASM214005v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002140055.1_ASM214005v1_genomic.fna_prepare-split125N.fna,6371321,6,2,GCF_002140055.1_ASM214005v1_genomic.fna_prepare-split125N.fna,ASM214005v1,20130629003S01,Vibrio campbellii 20130629003S01
GCF_002142655.1,PRJNA224116,SAMN06909310,,,na,,680,680,Vibrio campbellii,strain=LA16-V1,,latest,Complete Genome,Major,Full,2017/05/16,ASM214265v1,Korea Research Institute of Bioscience & Biotechnology,GCA_002142655.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/142/655/GCF_002142655.1_ASM214265v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002142655.1/GCF_002142655.1_ASM214265v1_genomic.fna.gz,VIBR.0621.00310,Vibrio/1-prepare_module/tmp_files/GCF_002142655.1_ASM214265v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002142655.1_ASM214265v1_genomic.fna_prepare-split125N.fna,6124368,6,2,GCF_002142655.1_ASM214265v1_genomic.fna_prepare-split125N.fna,ASM214265v1,LA16-V1,Vibrio campbellii LA16-V1
