orf_name,sim_pp1,family,orf_L,orf_R,orf_bp,aas,ori
Gen_e42edad5_67_03267,100% IS1N_aa2,IS1,2758122,2757727,396,131,-
Gen_e42edad5_67_03268,100% IS1N_aa1,IS1,2758421,2758149,273,90,-
Gen_e42edad5_67_03269,98% ISSd1_aa1,IS3 ssgr IS3,2758535,2758837,303,100,+
Gen_e42edad5_67_03270,98.42% ISSd1_aa3,IS3 ssgr IS3,2758873,2759271,399,132,+
Gen_e42edad5_67_03271,98.89% IS600_aa3,IS3 ssgr IS3,2760114,2759296,819,272,-
Gen_e42edad5_67_03272,100% ISSfl10_aa1,IS3 ssgr IS3,2760452,2760150,303,100,-
Gen_e42edad5_67_03302,100% IS1N_aa1,IS1,2790817,2791089,273,90,+
Gen_e42edad5_67_03303,100% IS1N_aa2,IS1,2791116,2791511,396,131,+
Gen_e42edad5_67_03376,99.23% IS1N_aa2,IS1,2867416,2867021,396,131,-
Gen_e42edad5_67_03377,100% IS1N_aa1,IS1,2867715,2867443,273,90,-
Gen_e42edad5_67_03420,100% IS1N_aa1,IS1,2906209,2906481,273,90,+
Gen_e42edad5_67_03421,98.47% IS1N_aa2,IS1,2906508,2906903,396,131,+
Gen_e42edad5_67_03426,99.23% IS1N_aa2,IS1,2912251,2911856,396,131,-
Gen_e42edad5_67_03427,100% IS1N_aa1,IS1,2912550,2912278,273,90,-
Gen_e42edad5_67_03447,100% IS1N_aa1,IS1,2927835,2928107,273,90,+
Gen_e42edad5_67_03448,99.23% IS1N_aa2,IS1,2928134,2928529,396,131,+
Gen_e42edad5_67_03454,100% IS1N_aa2,IS1,2933385,2932990,396,131,-
Gen_e42edad5_67_03455,98.88% IS1N_aa1,IS1,2933684,2933412,273,90,-
Gen_e42edad5_67_03472,100% IS1N_aa2,IS1,2950720,2950325,396,131,-
Gen_e42edad5_67_03478,53.84% ISMno24_aa2,IS91,2954300,2955196,897,298,+
Gen_e42edad5_67_03484,99% ISSfl10_aa1,IS3 ssgr IS3,2961724,2962026,303,100,+
Gen_e42edad5_67_03485,100% ISSd1_aa2,IS3 ssgr IS3,2962062,2962934,873,290,+
Gen_e42edad5_67_03488,100% IS1N_aa1,IS1,2963433,2963705,273,90,+
Gen_e42edad5_67_03489,99.23% IS1N_aa2,IS1,2963732,2964127,396,131,+
Gen_e42edad5_67_03519,100% IS1N_aa2,IS1,2991101,2990706,396,131,-
Gen_e42edad5_67_03520,100% IS1N_aa1,IS1,2991400,2991128,273,90,-
Gen_e42edad5_67_03522,100% IS1N_aa1,IS1,2992529,2992801,273,90,+
Gen_e42edad5_67_03523,99.23% IS1N_aa2,IS1,2992828,2993223,396,131,+
Gen_e42edad5_67_03535,98.88% IS1N_aa1,IS1,3006081,3006353,273,90,+
Gen_e42edad5_67_03536,99.23% IS1N_aa2,IS1,3006380,3006775,396,131,+
Gen_e42edad5_67_03557,99.23% IS1N_aa2,IS1,3025934,3025539,396,131,-
Gen_e42edad5_67_03558,100% IS1N_aa1,IS1,3026233,3025961,273,90,-
Gen_e42edad5_67_03566,98.88% IS1N_aa1,IS1,3036596,3036868,273,90,+
Gen_e42edad5_67_03567,100% IS1N_aa2,IS1,3036895,3037290,396,131,+
Gen_e42edad5_67_03586,100% IS2_aa2,IS3 ssgr IS2,3052933,3052028,906,301,-
Gen_e42edad5_67_03587,100% ISEc27_aa1,IS3 ssgr IS2,3053256,3052891,366,121,-
Gen_e42edad5_67_03591,100% IS1N_aa2,IS1,3056107,3055712,396,131,-
Gen_e42edad5_67_03592,100% IS1N_aa1,IS1,3056406,3056134,273,90,-
Gen_e42edad5_67_03609,98.88% IS1N_aa1,IS1,3073132,3073404,273,90,+
Gen_e42edad5_67_03610,98.48% IS1N_aa3,IS1,3073431,3073631,201,66,+
Gen_e42edad5_67_03611,100% IS1N_aa2,IS1,3073650,3073826,177,58,+
Gen_e42edad5_67_03614,100% IS1N_aa2,IS1,3075752,3075357,396,131,-
Gen_e42edad5_67_03652,100% IS1N_aa2,IS1,3112565,3112377,189,62,-
Gen_e42edad5_67_03653,100% IS1N_aa2,IS1,3112773,3112540,234,77,-
Gen_e42edad5_67_03654,100% IS1N_aa1,IS1,3113072,3112800,273,90,-
Gen_e42edad5_67_03695,52.75% ISSm4_aa2,ISL3,3152048,3153175,1128,375,+
Gen_e42edad5_67_03702,98.03% IS1N_aa2,IS1,3159513,3159109,405,134,-
Gen_e42edad5_67_03703,98.88% IS1N_aa1,IS1,3159804,3159532,273,90,-
Gen_e42edad5_67_03739,100% IS1SD_aa1,IS1,3196778,3197053,276,91,+
Gen_e42edad5_67_03832,99.23% IS1N_aa2,IS1,3266655,3266260,396,131,-
Gen_e42edad5_67_03837,100% IS1N_aa2,IS1,3270360,3269965,396,131,-
Gen_e42edad5_67_03838,100% IS1N_aa1,IS1,3270659,3270387,273,90,-
Gen_e42edad5_67_03850,100% IS1N_aa2,IS1,3280761,3280366,396,131,-
Gen_e42edad5_67_03851,100% IS1N_aa1,IS1,3281060,3280788,273,90,-
Gen_e42edad5_67_03864,100% IS1N_aa1,IS1,3292224,3292496,273,90,+
Gen_e42edad5_67_03865,98.47% IS1N_aa2,IS1,3292523,3292918,396,131,+
Gen_e42edad5_67_03880,100% IS1N_aa1,IS1,3307396,3307668,273,90,+
Gen_e42edad5_67_03881,98.03% IS1N_aa2,IS1,3307687,3308091,405,134,+
Gen_e42edad5_67_03893,100% IS1N_aa1,IS1,3322703,3322975,273,90,+
Gen_e42edad5_67_03894,100% IS1N_aa2,IS1,3323002,3323397,396,131,+
Gen_e42edad5_67_03903,98.88% IS1N_aa1,IS1,3331369,3331641,273,90,+
Gen_e42edad5_67_03904,100% IS1N_aa2,IS1,3331847,3332062,216,71,+
Gen_e42edad5_67_03938,100% IS1N_aa1,IS1,3361214,3361486,273,90,+
Gen_e42edad5_67_03939,100% IS1N_aa2,IS1,3361513,3361908,396,131,+
Gen_e42edad5_67_03951,100% IS1N_aa1,IS1,3370872,3371144,273,90,+
Gen_e42edad5_67_03952,99.23% IS1N_aa2,IS1,3371171,3371566,396,131,+
Gen_e42edad5_67_03954,100% IS1N_aa2,IS1,3372417,3372022,396,131,-
Gen_e42edad5_67_03955,97.77% IS1N_aa1,IS1,3372716,3372444,273,90,-
Gen_e42edad5_67_03978,66.25% ISVsa17_aa1,ISNCY ssgr ISPlu15,3396220,3395342,879,292,-
Gen_e42edad5_67_03988,98.59% IS1N_aa2,IS1,3408958,3408743,216,71,-
Gen_e42edad5_67_03989,100% IS1N_aa1,IS1,3409436,3409164,273,90,-
Gen_e42edad5_67_04011,100% ISEc27_aa1,IS3 ssgr IS2,3428847,3429212,366,121,+
Gen_e42edad5_67_04012,99.66% IS2_aa2,IS3 ssgr IS2,3429170,3430075,906,301,+
Gen_e42edad5_67_04020,99.23% IS1N_aa2,IS1,3434700,3434305,396,131,-
Gen_e42edad5_67_04028,98.03% IS1N_aa2,IS1,3442758,3442354,405,134,-
Gen_e42edad5_67_04029,100% IS1N_aa1,IS1,3443049,3442777,273,90,-
Gen_e42edad5_67_04030,100% ISSfl10_aa1,IS3 ssgr IS3,3443310,3443089,222,73,-
Gen_e42edad5_67_04031,98.83% IS4_aa1,IS4 ssgr IS4,3443413,3443982,570,189,+
Gen_e42edad5_67_04032,98.83% IS4_aa1,IS4 ssgr IS4,3443924,3444697,774,257,+
Gen_e42edad5_67_04054,100% IS1N_aa1,IS1,3467840,3468112,273,90,+
Gen_e42edad5_67_04055,99.23% IS1N_aa2,IS1,3468139,3468534,396,131,+
Gen_e42edad5_67_04086,97.14% IS1H_aa2,IS1,3501056,3500778,279,92,-
Gen_e42edad5_67_04087,100% IS1H_aa1,IS1,3501534,3501262,273,90,-
Gen_e42edad5_67_04114,98.88% IS1N_aa1,IS1,3535059,3535331,273,90,+
Gen_e42edad5_67_04115,100% IS1N_aa2,IS1,3535358,3535753,396,131,+
Gen_e42edad5_67_04125,100% IS1N_aa2,IS1,3548361,3547966,396,131,-
Gen_e42edad5_67_04126,100% IS1N_aa1,IS1,3548660,3548388,273,90,-
Gen_e42edad5_67_04130,99% ISSfl10_aa1,IS3 ssgr IS3,3550322,3550624,303,100,+
Gen_e42edad5_67_04131,98.52% IS600_aa3,IS3 ssgr IS3,3550660,3551478,819,272,+
Gen_e42edad5_67_04140,100% IS1N_aa2,IS1,3558386,3557991,396,131,-
Gen_e42edad5_67_04141,100% IS1N_aa1,IS1,3558685,3558413,273,90,-
Gen_e42edad5_67_04166,100% IS1N_aa2,IS1,3579047,3578709,339,112,-
Gen_e42edad5_67_04167,100% IS1N_aa1,IS1,3579346,3579074,273,90,-
Gen_e42edad5_67_04180,99.26% ISSd1_aa2,IS3 ssgr IS3,3591973,3591155,819,272,-
Gen_e42edad5_67_04181,99.39% IS911_aa2,IS3 ssgr IS3,3592809,3592288,522,173,-
Gen_e42edad5_67_04183,100% IS911_aa1,IS3 ssgr IS3,3593457,3593155,303,100,-
Gen_e42edad5_67_04185,100% IS1N_aa1,IS1,3594623,3594895,273,90,+
Gen_e42edad5_67_04186,98.59% IS1N_aa2,IS1,3595101,3595316,216,71,+
Gen_e42edad5_67_04191,98.64% IS4_aa1,IS4 ssgr IS4,3598896,3597568,1329,442,-
Gen_e42edad5_67_04204,100% IS1N_aa2,IS1,3614441,3614226,216,71,-
Gen_e42edad5_67_04205,100% IS1N_aa1,IS1,3614919,3614647,273,90,-
Gen_e42edad5_67_04254,45% ISMno23_aa1,IS91,3666175,3665279,897,298,-
Gen_e42edad5_67_04266,99.23% IS1N_aa2,IS1,3679314,3679709,396,131,+
Gen_e42edad5_67_04294,100% ISEc27_aa3,IS3 ssgr IS2,3702929,3703171,243,80,+
Gen_e42edad5_67_04295,100% IS2_aa2,IS3 ssgr IS2,3703253,3704158,906,301,+
Gen_e42edad5_67_04307,98.74% ISEc20_aa1,IS110,3715802,3716998,1197,398,+
Gen_e42edad5_67_04322,98.47% IS1N_aa2,IS1,3731029,3730634,396,131,-
Gen_e42edad5_67_04323,100% IS1N_aa1,IS1,3731328,3731056,273,90,-
Gen_e42edad5_67_04347,97.26% ISSbo1_aa1,IS91,3756363,3755155,1209,402,-
Gen_e42edad5_67_04358,100% IS1N_aa1,IS1,3766246,3766518,273,90,+
Gen_e42edad5_67_04359,100% IS1N_aa2,IS1,3766545,3766883,339,112,+
Gen_e42edad5_67_04420,99% ISSfl10_aa1,IS3 ssgr IS3,3826217,3826519,303,100,+
Gen_e42edad5_67_04421,98.89% IS600_aa3,IS3 ssgr IS3,3826555,3827373,819,272,+
Gen_e42edad5_67_04469,100% IS1N_aa2,IS1,3869462,3869067,396,131,-
Gen_e42edad5_67_04470,100% IS1N_aa1,IS1,3869761,3869489,273,90,-
Gen_e42edad5_67_04487,100% IS1N_aa2,IS1,3885501,3885896,396,131,+
Gen_e42edad5_67_04490,99.23% IS1N_aa2,IS1,3887138,3886743,396,131,-
Gen_e42edad5_67_04491,100% IS1N_aa1,IS1,3887437,3887165,273,90,-
Gen_e42edad5_67_04507,100% IS1N_aa1,IS1,3899435,3899707,273,90,+
Gen_e42edad5_67_04508,100% IS1N_aa2,IS1,3899734,3900129,396,131,+
Gen_e42edad5_67_04521,98.88% IS1N_aa1,IS1,3911091,3911363,273,90,+
Gen_e42edad5_67_04522,100% IS1N_aa2,IS1,3911570,3911785,216,71,+
Gen_e42edad5_67_04528,49.39% IS643_aa2,IS21,3919608,3918205,1404,467,-
Gen_e42edad5_67_04533,100% IS1N_aa2,IS1,3924712,3924317,396,131,-
Gen_e42edad5_67_04534,100% IS1N_aa1,IS1,3925011,3924739,273,90,-
Gen_e42edad5_67_04537,98.89% ISSd1_aa2,IS3 ssgr IS3,3927268,3926450,819,272,-
Gen_e42edad5_67_04538,100% ISSfl10_aa1,IS3 ssgr IS3,3927606,3927304,303,100,-
Gen_e42edad5_67_04548,99.66% IS2_aa2,IS3 ssgr IS2,3936606,3935701,906,301,-
Gen_e42edad5_67_04549,100% ISEc27_aa1,IS3 ssgr IS2,3936929,3936564,366,121,-
Gen_e42edad5_67_04550,100% IS1N_aa1,IS1,3937190,3937462,273,90,+
Gen_e42edad5_67_04551,99.23% IS1N_aa2,IS1,3937489,3937884,396,131,+
Gen_e42edad5_67_04556,100% IS1N_aa1,IS1,3945769,3946041,273,90,+
Gen_e42edad5_67_04557,98.59% IS1N_aa2,IS1,3946248,3946463,216,71,+
Gen_e42edad5_67_04570,100% IS1N_aa2,IS1,3955691,3955296,396,131,-
Gen_e42edad5_67_04571,100% IS1N_aa1,IS1,3955990,3955718,273,90,-
Gen_e42edad5_67_04572,97.51% ISSbo1_aa1,IS91,3956304,3957512,1209,402,+
Gen_e42edad5_67_04575,100% IS2_aa2,IS3 ssgr IS2,3962411,3961506,906,301,-
Gen_e42edad5_67_04576,99.17% ISEc27_aa1,IS3 ssgr IS2,3962734,3962369,366,121,-
Gen_e42edad5_67_04582,100% IS1N_aa2,IS1,3968628,3968233,396,131,-
Gen_e42edad5_67_04583,98.88% IS1N_aa1,IS1,3968927,3968655,273,90,-
Gen_e42edad5_67_04588,99.23% IS1N_aa2,IS1,3972841,3972446,396,131,-
Gen_e42edad5_67_04589,100% IS1N_aa1,IS1,3973140,3972868,273,90,-
Gen_e42edad5_67_04591,100% IS1N_aa2,IS1,3974711,3974316,396,131,-
Gen_e42edad5_67_04592,98.88% IS1N_aa1,IS1,3975010,3974738,273,90,-
Gen_e42edad5_67_04617,100% IS1N_aa1,IS1,4001036,4001308,273,90,+
Gen_e42edad5_67_04618,100% IS1N_aa2,IS1,4001335,4001730,396,131,+
Gen_e42edad5_67_04621,99.17% ISEc27_aa1,IS3 ssgr IS2,4002735,4003100,366,121,+
Gen_e42edad5_67_04622,99.33% IS2_aa2,IS3 ssgr IS2,4003058,4003963,906,301,+
Gen_e42edad5_67_04626,100% IS1N_aa2,IS1,4006620,4006225,396,131,-
Gen_e42edad5_67_04627,100% IS1N_aa1,IS1,4006919,4006647,273,90,-
Gen_e42edad5_67_04629,98.88% IS1N_aa1,IS1,4007792,4008064,273,90,+
Gen_e42edad5_67_04630,100% IS1N_aa2,IS1,4008091,4008486,396,131,+
Gen_e42edad5_67_04641,100% IS911_aa2,IS3 ssgr IS3,4020825,4020193,633,210,-
Gen_e42edad5_67_04642,100% IS911_aa1,IS3 ssgr IS3,4021340,4021038,303,100,-
Gen_e42edad5_67_04653,100% IS1N_aa1,IS1,4029995,4030267,273,90,+
Gen_e42edad5_67_04654,100% IS1N_aa2,IS1,4030294,4030689,396,131,+
Gen_e42edad5_67_04655,98.96% IS1F_aa2,IS1,4031101,4031394,294,97,+
Gen_e42edad5_67_04656,100% IS1F_aa2,IS1,4031395,4031604,210,69,+
Gen_e42edad5_67_04661,100% ISEc8_aa1,IS66,4035701,4035312,390,129,-
Gen_e42edad5_67_04664,99.66% IS2_aa2,IS3 ssgr IS2,4037869,4036964,906,301,-
Gen_e42edad5_67_04665,99.17% ISEc27_aa1,IS3 ssgr IS2,4038192,4037827,366,121,-
Gen_e42edad5_67_04669,100% IS1N_aa2,IS1,4041291,4041076,216,71,-
Gen_e42edad5_67_04670,100% IS1N_aa1,IS1,4041769,4041497,273,90,-
Gen_e42edad5_67_04683,100% IS1N_aa2,IS1,4055683,4055288,396,131,-
Gen_e42edad5_67_04684,100% IS1N_aa1,IS1,4055982,4055710,273,90,-
Gen_e42edad5_67_04694,99.09% IS4_aa1,IS4 ssgr IS4,4064039,4065367,1329,442,+
Gen_e42edad5_67_04696,98.88% IS1N_aa1,IS1,4065894,4066166,273,90,+
Gen_e42edad5_67_04697,100% IS1N_aa2,IS1,4066193,4066540,348,115,+
Gen_e42edad5_67_04700,99% ISSfl10_aa1,IS3 ssgr IS3,4068418,4068720,303,100,+
Gen_e42edad5_67_04701,99.30% ISSd1_aa2,IS3 ssgr IS3,4068756,4069691,936,311,+
Gen_e42edad5_67_04717,100% IS1N_aa1,IS1,4082831,4083103,273,90,+
Gen_e42edad5_67_04718,100% IS1N_aa2,IS1,4083130,4083525,396,131,+
Gen_e42edad5_67_04736,100% IS1N_aa2,IS1,4095398,4095003,396,131,-
Gen_e42edad5_67_04737,98.88% IS1N_aa1,IS1,4095697,4095425,273,90,-
Gen_e42edad5_67_04747,100% IS1N_aa2,IS1,4105512,4105117,396,131,-
Gen_e42edad5_67_04748,98.88% IS1N_aa1,IS1,4105811,4105539,273,90,-
Gen_e42edad5_67_04751,100% IS1N_aa2,IS1,4108164,4107769,396,131,-
Gen_e42edad5_67_04752,98.88% IS1N_aa1,IS1,4108463,4108191,273,90,-
Gen_e42edad5_67_04764,98.03% IS1N_aa2,IS1,4118220,4117816,405,134,-
Gen_e42edad5_67_04765,100% IS1N_aa1,IS1,4118511,4118239,273,90,-
Gen_e42edad5_67_04769,100% IS1N_aa1,IS1,4122255,4122527,273,90,+
Gen_e42edad5_67_04770,98.47% IS1N_aa2,IS1,4122554,4122949,396,131,+
Gen_e42edad5_67_04786,100% IS1N_aa2,IS1,4139814,4139419,396,131,-
Gen_e42edad5_67_04787,98.88% IS1N_aa1,IS1,4140113,4139841,273,90,-
Gen_e42edad5_67_04788,99.23% IS1N_aa2,IS1,4140588,4140193,396,131,-
Gen_e42edad5_67_04789,100% IS1N_aa1,IS1,4140887,4140615,273,90,-
Gen_e42edad5_67_04800,100% IS1N_aa2,IS1,4151375,4150980,396,131,-
Gen_e42edad5_67_04801,100% IS1N_aa1,IS1,4151674,4151402,273,90,-
Gen_e42edad5_67_04810,100% IS1N_aa2,IS1,4160418,4160023,396,131,-
Gen_e42edad5_67_04811,98.88% IS1N_aa1,IS1,4160717,4160445,273,90,-
Gen_e42edad5_67_04817,100% IS1N_aa1,IS1,4165174,4165446,273,90,+
Gen_e42edad5_67_04818,100% IS1N_aa2,IS1,4165473,4165868,396,131,+
Gen_e42edad5_67_04831,100% IS1N_aa2,IS1,4178464,4178069,396,131,-
Gen_e42edad5_67_04832,100% IS1N_aa1,IS1,4178763,4178491,273,90,-
Gen_e42edad5_67_04838,99.63% ISSd1_aa2,IS3 ssgr IS3,4184916,4184098,819,272,-
Gen_e42edad5_67_04840,95.69% IS911_aa3,IS3 ssgr IS3,4185453,4186106,654,217,+
Gen_e42edad5_67_04841,95.55% IS200C_aa1,IS200/IS605 ssgr IS200,4187233,4187550,318,105,+
Gen_e42edad5_67_04842,100% IS1N_aa1,IS1,4188024,4188296,273,90,+
Gen_e42edad5_67_04843,100% IS1N_aa2,IS1,4188323,4188718,396,131,+
Gen_e42edad5_67_04844,96.83% ISEc39_aa1,IS256,4188742,4189452,711,236,+
Gen_e42edad5_67_04846,98.88% IS1N_aa1,IS1,4190220,4190492,273,90,+
Gen_e42edad5_67_04847,99.23% IS1N_aa2,IS1,4190519,4190914,396,131,+
Gen_e42edad5_67_04850,99.41% ISEc8_aa3,IS66,4197476,4195938,1539,512,-
Gen_e42edad5_67_04851,98.26% ISEc8_aa2,IS66,4197873,4197526,348,115,-
Gen_e42edad5_67_04852,99.55% ISSfl3_aa1,IS66,4198249,4198923,675,224,+
Gen_e42edad5_67_04853,89.56% ISSfl3_aa2,IS66,4198920,4199255,336,111,+
Gen_e42edad5_67_04854,63.33% ISSfl3_aa3,IS66,4199275,4199685,411,136,+
Gen_e42edad5_67_04856,99.63% ISSd1_aa2,IS3 ssgr IS3,4200604,4201422,819,272,+
Gen_e42edad5_67_04858,100% IS1N_aa1,IS1,4202174,4202446,273,90,+
Gen_e42edad5_67_04859,99.23% IS1N_aa2,IS1,4202473,4202868,396,131,+
Gen_e42edad5_67_04861,100% IS1N_aa2,IS1,4204569,4204174,396,131,-
Gen_e42edad5_67_04862,100% IS1N_aa1,IS1,4204868,4204596,273,90,-
Gen_e42edad5_67_04863,99.65% ISSd1_aa2,IS3 ssgr IS3,4206198,4205317,882,293,-
Gen_e42edad5_67_04864,99% ISSfl10_aa1,IS3 ssgr IS3,4206536,4206234,303,100,-
Gen_e42edad5_67_04866,98.78% IS911_aa2,IS3 ssgr IS3,4207508,4206987,522,173,-
Gen_e42edad5_67_04868,100% IS911_aa1,IS3 ssgr IS3,4208156,4207854,303,100,-
Gen_e42edad5_67_04869,98.88% IS1N_aa1,IS1,4208255,4208527,273,90,+
Gen_e42edad5_67_04870,100% IS1N_aa2,IS1,4208554,4208949,396,131,+
Gen_e42edad5_67_04880,100% IS1N_aa1,IS1,4217957,4218229,273,90,+
Gen_e42edad5_67_04881,100% IS1N_aa2,IS1,4218256,4218651,396,131,+
Gen_e42edad5_67_04889,100% IS1N_aa1,IS1,4225640,4225912,273,90,+
Gen_e42edad5_67_04890,98.59% IS1N_aa2,IS1,4226118,4226333,216,71,+
Gen_e42edad5_67_04899,100% IS1N_aa2,IS1,4235257,4235042,216,71,-
Gen_e42edad5_67_04913,100% IS1N_aa1,IS1,4246204,4246476,273,90,+
Gen_e42edad5_67_04914,99.23% IS1N_aa2,IS1,4246503,4246898,396,131,+
Gen_e42edad5_67_04935,100% IS1N_aa2,IS1,4272859,4272464,396,131,-
Gen_e42edad5_67_04936,96.66% IS1N_aa1,IS1,4273158,4272886,273,90,-
Gen_e42edad5_67_04953,99.66% IS2_aa2,IS3 ssgr IS2,4287707,4286802,906,301,-
Gen_e42edad5_67_04954,100% ISEc27_aa1,IS3 ssgr IS2,4288030,4287665,366,121,-
Gen_e42edad5_67_04955,98.89% ISSd1_aa2,IS3 ssgr IS3,4288345,4289163,819,272,+
Gen_e42edad5_67_04958,99.23% IS1N_aa2,IS1,4292471,4292076,396,131,-
Gen_e42edad5_67_04959,98.88% IS1N_aa1,IS1,4292770,4292498,273,90,-
Gen_e42edad5_67_04964,100% ISEc27_aa1,IS3 ssgr IS2,4294974,4295339,366,121,+
Gen_e42edad5_67_04965,99.66% IS2_aa2,IS3 ssgr IS2,4295297,4296202,906,301,+
Gen_e42edad5_67_04966,99.60% ISSd1_aa2,IS3 ssgr IS3,4296302,4297066,765,254,+
Gen_e42edad5_67_04980,100% IS1N_aa1,IS1,4303990,4304262,273,90,+
Gen_e42edad5_67_04981,100% IS1N_aa2,IS1,4304468,4304683,216,71,+
Gen_e42edad5_67_04989,66.87% ISVsa17_aa1,ISNCY ssgr ISPlu15,4310123,4311067,945,314,+
Gen_e42edad5_67_04993,100% IS1N_aa2,IS1,4313760,4313365,396,131,-
Gen_e42edad5_67_04994,98.88% IS1N_aa1,IS1,4314059,4313787,273,90,-
Gen_e42edad5_67_05000,99% ISSfl10_aa1,IS3 ssgr IS3,4320060,4320362,303,100,+
Gen_e42edad5_67_05001,99.26% ISSd1_aa2,IS3 ssgr IS3,4320398,4321216,819,272,+
Gen_e42edad5_67_05006,50% ISSme2_aa2,IS21,4326080,4325343,738,245,-
Gen_e42edad5_67_05011,99.23% IS1N_aa2,IS1,4329463,4329068,396,131,-
Gen_e42edad5_67_05012,100% IS1N_aa1,IS1,4329762,4329490,273,90,-
Gen_e42edad5_67_05014,98.80% IS1N_aa1,IS1,4330439,4330735,297,98,+
Gen_e42edad5_67_05015,100% IS1N_aa2,IS1,4330737,4331132,396,131,+
Gen_e42edad5_67_05029,97.77% IS1N_aa1,IS1,4338484,4338756,273,90,+
Gen_e42edad5_67_05030,99.23% IS1N_aa2,IS1,4338783,4339178,396,131,+
Gen_e42edad5_67_05041,98.88% IS1N_aa1,IS1,4349760,4350032,273,90,+
Gen_e42edad5_67_05042,100% IS1N_aa2,IS1,4350059,4350454,396,131,+
