assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_009738475.1	PRJNA224116	SAMN11029189			na		1314	1314	Streptococcus pyogenes	strain=STAB09023		latest	Complete Genome	Major	Full	2019/12/10	ASM973847v1	university of rennes1	GCA_009738475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/738/475/GCF_009738475.1_ASM973847v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_009738475.1/GCF_009738475.1_ASM973847v1_genomic.fna.gz
GCF_009738495.1	PRJNA224116	SAMN11032819			na		1314	1314	Streptococcus pyogenes	strain=STAB10048		latest	Complete Genome	Major	Full	2019/12/10	ASM973849v1	university rennes1	GCA_009738495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/738/495/GCF_009738495.1_ASM973849v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_009738495.1/GCF_009738495.1_ASM973849v1_genomic.fna.gz
GCF_009832845.1	PRJNA224116	SAMN13632409			na		1314	1314	Streptococcus pyogenes	strain=1085		latest	Complete Genome	Major	Full	2020/01/07	ASM983284v1	Post Graduate Institute of Medical Education & Research (PGIMER), Chandigarh	GCA_009832845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/832/845/GCF_009832845.1_ASM983284v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_009832845.1/GCF_009832845.1_ASM983284v1_genomic.fna.gz
GCF_011290565.1	PRJNA224116	SAMN14260617			na		1314	1314	Streptococcus pyogenes	strain=1040		latest	Complete Genome	Major	Full	2020/03/15	ASM1129056v1	Post Graduate Institute of Medical Education & Research (PGIMER), Chandigarh	GCA_011290565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/290/565/GCF_011290565.1_ASM1129056v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_011290565.1/GCF_011290565.1_ASM1129056v1_genomic.fna.gz
GCF_012572265.1	PRJNA224116	SAMN12657656			na		1314	1314	Streptococcus pyogenes	strain=MGAS2221		latest	Complete Genome	Major	Full	2020/04/20	ASM1257226v1	Houston Methodist Research Institute	GCA_012572265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/572/265/GCF_012572265.1_ASM1257226v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_012572265.1/GCF_012572265.1_ASM1257226v1_genomic.fna.gz
GCF_013306985.1	PRJNA224116	SAMN14547667			na		1314	1314	Streptococcus pyogenes	strain=4063-05		latest	Complete Genome	Major	Full	2020/06/09	ASM1330698v1	College of Medicine, National Taiwan University	GCA_013306985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/306/985/GCF_013306985.1_ASM1330698v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_013306985.1/GCF_013306985.1_ASM1330698v1_genomic.fna.gz
GCF_014191695.1	PRJNA224116	SAMD00238717			na		1314	1314	Streptococcus pyogenes	strain=NIH34		latest	Complete Genome	Major	Full	2020/08/08	ASM1419169v1	Department of Microbiology, Graduate School of Medicine, Kyoto University	GCA_014191695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/191/695/GCF_014191695.1_ASM1419169v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014191695.1/GCF_014191695.1_ASM1419169v1_genomic.fna.gz
GCF_014191835.1	PRJNA224116	SAMD00238718			na		1314	1314	Streptococcus pyogenes	strain=NIH35		latest	Complete Genome	Major	Full	2020/08/08	ASM1419183v1	Department of Microbiology, Graduate School of Medicine, Kyoto University	GCA_014191835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/191/835/GCF_014191835.1_ASM1419183v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014191835.1/GCF_014191835.1_ASM1419183v1_genomic.fna.gz
GCF_014192005.1	PRJNA224116	SAMD00238719			na		1314	1314	Streptococcus pyogenes	strain=KUN-0012590		latest	Complete Genome	Major	Full	2020/08/08	ASM1419200v1	Department of Microbiology, Graduate School of Medicine, Kyoto University	GCA_014192005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/192/005/GCF_014192005.1_ASM1419200v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014192005.1/GCF_014192005.1_ASM1419200v1_genomic.fna.gz
GCF_014192175.1	PRJNA224116	SAMD00238720			na		1314	1314	Streptococcus pyogenes	strain=KUN-0014944		latest	Complete Genome	Major	Full	2020/08/08	ASM1419217v1	Department of Microbiology, Graduate School of Medicine, Kyoto University	GCA_014192175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/192/175/GCF_014192175.1_ASM1419217v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014192175.1/GCF_014192175.1_ASM1419217v1_genomic.fna.gz
GCF_014218015.1	PRJNA224116	SAMN12251806			na		1314	1314	Streptococcus pyogenes	strain=37-97		latest	Complete Genome	Major	Full	2020/08/17	ASM1421801v1	Federal University of Rio de Janeiro	GCA_014218015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/218/015/GCF_014218015.1_ASM1421801v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014218015.1/GCF_014218015.1_ASM1421801v1_genomic.fna.gz
GCF_014218035.1	PRJNA224116	SAMN12251807			na		1314	1314	Streptococcus pyogenes	strain=ST62		latest	Chromosome	Major	Full	2020/08/17	ASM1421803v1	Federal University of Rio de Janeiro	GCA_014218035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/218/035/GCF_014218035.1_ASM1421803v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014218035.1/GCF_014218035.1_ASM1421803v1_genomic.fna.gz
GCF_014495925.1	PRJNA224116	SAMN15964725			na		1314	1314	Streptococcus pyogenes	strain=BSAC_bs192	Invasive disease	latest	Complete Genome	Major	Full	2020/09/09	ASM1449592v1	University of Sheffield	GCA_014495925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/495/925/GCF_014495925.1_ASM1449592v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014495925.1/GCF_014495925.1_ASM1449592v1_genomic.fna.gz
GCF_014495945.1	PRJNA224116	SAMN15964727			na		1314	1314	Streptococcus pyogenes	strain=BSAC_bs1388	Invasive disease	latest	Complete Genome	Major	Full	2020/09/09	ASM1449594v1	University of Sheffield	GCA_014495945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/495/945/GCF_014495945.1_ASM1449594v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014495945.1/GCF_014495945.1_ASM1449594v1_genomic.fna.gz
GCF_014495965.1	PRJNA224116	SAMN15964728			na		1314	1314	Streptococcus pyogenes	strain=BSAC_bs1802	Invasive disease	latest	Complete Genome	Major	Full	2020/09/09	ASM1449596v1	University of Sheffield	GCA_014495965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/495/965/GCF_014495965.1_ASM1449596v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014495965.1/GCF_014495965.1_ASM1449596v1_genomic.fna.gz
GCF_014495985.1	PRJNA224116	SAMN15964726			na		1314	1314	Streptococcus pyogenes	strain=BSAC_bs472	Invasive disease	latest	Complete Genome	Major	Full	2020/09/09	ASM1449598v1	University of Sheffield	GCA_014495985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/495/985/GCF_014495985.1_ASM1449598v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_014495985.1/GCF_014495985.1_ASM1449598v1_genomic.fna.gz
GCF_016126835.1	PRJNA224116	SAMN17054563			na		1314	1314	Streptococcus pyogenes	strain=emm9ST603		latest	Complete Genome	Major	Full	2020/12/20	ASM1612683v1	Queensland Health Forensic and Scientific Services	GCA_016126835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/126/835/GCF_016126835.1_ASM1612683v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_016126835.1/GCF_016126835.1_ASM1612683v1_genomic.fna.gz
GCF_016549335.1	PRJNA224116	SAMN17141635			na		1314	1314	Streptococcus pyogenes	strain=iGAS426		latest	Complete Genome	Major	Full	2021/01/06	ASM1654933v1	University of Glasgow	GCA_016549335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/549/335/GCF_016549335.1_ASM1654933v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_016549335.1/GCF_016549335.1_ASM1654933v1_genomic.fna.gz
GCF_016549355.1	PRJNA224116	SAMN17141633			na		1314	1314	Streptococcus pyogenes	strain=iGAS376		latest	Complete Genome	Major	Full	2021/01/06	ASM1654935v1	University of Glasgow	GCA_016549355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/549/355/GCF_016549355.1_ASM1654935v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_016549355.1/GCF_016549355.1_ASM1654935v1_genomic.fna.gz
GCF_016549375.1	PRJNA224116	SAMN17141634			na		1314	1314	Streptococcus pyogenes	strain=iGAS391		latest	Complete Genome	Major	Full	2021/01/06	ASM1654937v1	University of Glasgow	GCA_016549375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/549/375/GCF_016549375.1_ASM1654937v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_016549375.1/GCF_016549375.1_ASM1654937v1_genomic.fna.gz
GCF_017132795.1	PRJNA224116	SAMN18034722			na		1314	1314	Streptococcus pyogenes	strain=M11318		latest	Complete Genome	Major	Full	2021/03/02	ASM1713279v1	Queensland Health Forensic and Scientific Services	GCA_017132795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/132/795/GCF_017132795.1_ASM1713279v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_017132795.1/GCF_017132795.1_ASM1713279v1_genomic.fna.gz
GCF_900474455.1	PRJNA224116	SAMEA3597579			na		1314	1314	Streptococcus pyogenes	strain=NCTC8225		latest	Complete Genome	Major	Full	2018/06/18	42017_D01	SC	GCA_900474455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/455/GCF_900474455.1_42017_D01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474455.1/GCF_900474455.1_42017_D01_genomic.fna.gz
GCF_900474645.1	PRJNA224116	SAMEA3539724			na		1314	1314	Streptococcus pyogenes	strain=NCTC5163		latest	Complete Genome	Major	Full	2018/06/18	41767_A01	SC	GCA_900474645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/645/GCF_900474645.1_41767_A01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474645.1/GCF_900474645.1_41767_A01_genomic.fna.gz
GCF_900474745.1	PRJNA224116	SAMEA3542447			na		1314	1314	Streptococcus pyogenes	strain=NCTC12059		latest	Complete Genome	Major	Full	2018/06/18	41800_E02	SC	GCA_900474745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/745/GCF_900474745.1_41800_E02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474745.1/GCF_900474745.1_41800_E02_genomic.fna.gz
GCF_900474765.1	PRJNA224116	SAMEA3542441			na		1314	1314	Streptococcus pyogenes	strain=NCTC8314		latest	Complete Genome	Major	Full	2018/06/18	41800_G01	SC	GCA_900474765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/765/GCF_900474765.1_41800_G01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474765.1/GCF_900474765.1_41800_G01_genomic.fna.gz
GCF_900474775.1	PRJNA224116	SAMEA3542449			na		1314	1314	Streptococcus pyogenes	strain=NCTC12066		latest	Complete Genome	Major	Full	2018/06/18	41800_G02	SC	GCA_900474775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/775/GCF_900474775.1_41800_G02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474775.1/GCF_900474775.1_41800_G02_genomic.fna.gz
GCF_900474795.1	PRJNA224116	SAMEA3542433			na		1314	1314	Streptococcus pyogenes	strain=NCTC5164		latest	Complete Genome	Major	Full	2018/06/18	41767_B01	SC	GCA_900474795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/795/GCF_900474795.1_41767_B01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474795.1/GCF_900474795.1_41767_B01_genomic.fna.gz
GCF_900474815.1	PRJNA224116	SAMEA3542440			na		1314	1314	Streptococcus pyogenes	strain=NCTC8300		latest	Complete Genome	Major	Full	2018/06/18	41800_F01	SC	GCA_900474815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/815/GCF_900474815.1_41800_F01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474815.1/GCF_900474815.1_41800_F01_genomic.fna.gz
GCF_900474825.1	PRJNA224116	SAMEA3542444			na		1314	1314	Streptococcus pyogenes	strain=NCTC12045		latest	Complete Genome	Major	Full	2018/06/18	41800_B02	SC	GCA_900474825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/825/GCF_900474825.1_41800_B02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474825.1/GCF_900474825.1_41800_B02_genomic.fna.gz
GCF_900474835.1	PRJNA224116	SAMEA3542450			na		1314	1314	Streptococcus pyogenes	strain=NCTC12069		latest	Complete Genome	Major	Full	2018/06/18	41800_H02	SC	GCA_900474835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/835/GCF_900474835.1_41800_H02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474835.1/GCF_900474835.1_41800_H02_genomic.fna.gz
GCF_900474845.1	PRJNA224116	SAMEA3594346			na		1314	1314	Streptococcus pyogenes	strain=NCTC12057		latest	Complete Genome	Major	Full	2018/06/18	41906_C02	SC	GCA_900474845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/845/GCF_900474845.1_41906_C02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474845.1/GCF_900474845.1_41906_C02_genomic.fna.gz
GCF_900474855.1	PRJNA224116	SAMEA3572419			na		1314	1314	Streptococcus pyogenes	strain=NCTC8328		latest	Complete Genome	Major	Full	2018/06/18	41825_E01	SC	GCA_900474855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/855/GCF_900474855.1_41825_E01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474855.1/GCF_900474855.1_41825_E01_genomic.fna.gz
GCF_900474865.1	PRJNA224116	SAMEA3594347			na		1314	1314	Streptococcus pyogenes	strain=NCTC12058		latest	Complete Genome	Major	Full	2018/06/18	41906_D02	SC	GCA_900474865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/865/GCF_900474865.1_41906_D02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474865.1/GCF_900474865.1_41906_D02_genomic.fna.gz
GCF_900474885.1	PRJNA224116	SAMEA3572427			na		1314	1314	Streptococcus pyogenes	strain=NCTC12046		latest	Complete Genome	Major	Full	2018/06/17	41851_E01	SC	GCA_900474885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/885/GCF_900474885.1_41851_E01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474885.1/GCF_900474885.1_41851_E01_genomic.fna.gz
GCF_900474895.1	PRJNA224116	SAMEA3597589			na		1314	1314	Streptococcus pyogenes	strain=NCTC12696		latest	Complete Genome	Major	Full	2018/06/18	42042_C02	SC	GCA_900474895.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/895/GCF_900474895.1_42042_C02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474895.1/GCF_900474895.1_42042_C02_genomic.fna.gz
GCF_900474915.1	PRJNA224116	SAMEA3572431			na		1314	1314	Streptococcus pyogenes	strain=NCTC12048		latest	Complete Genome	Major	Full	2018/06/18	41851_G01	SC	GCA_900474915.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/915/GCF_900474915.1_41851_G01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474915.1/GCF_900474915.1_41851_G01_genomic.fna.gz
GCF_900474925.1	PRJNA224116	SAMEA3572435			na		1314	1314	Streptococcus pyogenes	strain=NCTC12050		latest	Complete Genome	Major	Full	2018/06/18	41885_G01	SC	GCA_900474925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/925/GCF_900474925.1_41885_G01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474925.1/GCF_900474925.1_41885_G01_genomic.fna.gz
GCF_900474935.1	PRJNA224116	SAMEA3572429			na		1314	1314	Streptococcus pyogenes	strain=NCTC12047		latest	Complete Genome	Major	Full	2018/06/17	41851_F01	SC	GCA_900474935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/935/GCF_900474935.1_41851_F01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474935.1/GCF_900474935.1_41851_F01_genomic.fna.gz
GCF_900474945.1	PRJNA224116	SAMEA3597580			na		1314	1314	Streptococcus pyogenes	strain=NCTC8316		latest	Complete Genome	Major	Full	2018/06/18	42017_E01	SC	GCA_900474945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/945/GCF_900474945.1_42017_E01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474945.1/GCF_900474945.1_42017_E01_genomic.fna.gz
GCF_900474955.1	PRJNA224116	SAMEA3542442			na		1314	1314	Streptococcus pyogenes	strain=NCTC8332		latest	Complete Genome	Major	Full	2018/06/18	41800_H01	SC	GCA_900474955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/955/GCF_900474955.1_41800_H01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474955.1/GCF_900474955.1_41800_H01_genomic.fna.gz
GCF_900474965.1	PRJNA224116	SAMEA3572417			na		1314	1314	Streptococcus pyogenes	strain=NCTC8231		latest	Complete Genome	Major	Full	2018/06/17	41825_D01	SC	GCA_900474965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/965/GCF_900474965.1_41825_D01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474965.1/GCF_900474965.1_41825_D01_genomic.fna.gz
GCF_900474975.1	PRJNA224116	SAMEA3594345			na		1314	1314	Streptococcus pyogenes	strain=NCTC12052		latest	Complete Genome	Major	Full	2018/06/17	41906_B02	SC	GCA_900474975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/975/GCF_900474975.1_41906_B02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474975.1/GCF_900474975.1_41906_B02_genomic.fna.gz
GCF_900474995.1	PRJNA224116	SAMEA3594343			na		1314	1314	Streptococcus pyogenes	strain=NCTC12840		latest	Complete Genome	Major	Full	2018/06/17	41906_H01	SC	GCA_900474995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/474/995/GCF_900474995.1_41906_H01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900474995.1/GCF_900474995.1_41906_H01_genomic.fna.gz
GCF_900475005.1	PRJNA224116	SAMEA3594349			na		1314	1314	Streptococcus pyogenes	strain=NCTC12062		latest	Complete Genome	Major	Full	2018/06/17	41906_F02	SC	GCA_900475005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/005/GCF_900475005.1_41906_F02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475005.1/GCF_900475005.1_41906_F02_genomic.fna.gz
GCF_900475035.1	PRJNA224116	SAMEA3594357			na		1314	1314	Streptococcus pyogenes	strain=NCTC12064		latest	Complete Genome	Major	Full	2018/06/17	41965_F01	SC	GCA_900475035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/035/GCF_900475035.1_41965_F01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475035.1/GCF_900475035.1_41965_F01_genomic.fna.gz
GCF_900475075.1	PRJNA224116	SAMEA3632069			na		1314	1314	Streptococcus pyogenes	strain=NCTC8195		latest	Complete Genome	Major	Full	2018/06/17	42290_F02	SC	GCA_900475075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/075/GCF_900475075.1_42290_F02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475075.1/GCF_900475075.1_42290_F02_genomic.fna.gz
GCF_900475085.1	PRJNA224116	SAMEA3632058			na		1314	1314	Streptococcus pyogenes	strain=NCTC8324		latest	Complete Genome	Major	Full	2018/06/17	42206_C01	SC	GCA_900475085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/085/GCF_900475085.1_42206_C01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475085.1/GCF_900475085.1_42206_C01_genomic.fna.gz
GCF_900475105.1	PRJNA224116	SAMEA3594360			na		1314	1314	Streptococcus pyogenes	strain=NCTC4001		latest	Complete Genome	Major	Full	2018/06/17	41975_C01	SC	GCA_900475105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/105/GCF_900475105.1_41975_C01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475105.1/GCF_900475105.1_41975_C01_genomic.fna.gz
GCF_900475115.1	PRJNA224116	SAMEA3614262			na		1314	1314	Streptococcus pyogenes	strain=NCTC8326		latest	Complete Genome	Major	Full	2018/06/17	42197_A01	SC	GCA_900475115.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/115/GCF_900475115.1_42197_A01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475115.1/GCF_900475115.1_42197_A01_genomic.fna.gz
GCF_900475135.1	PRJNA224116	SAMEA3594351			na		1314	1314	Streptococcus pyogenes	strain=NCTC12067		latest	Complete Genome	Major	Full	2018/06/17	41906_H02	SC	GCA_900475135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/135/GCF_900475135.1_41906_H02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475135.1/GCF_900475135.1_41906_H02_genomic.fna.gz
GCF_900475155.1	PRJNA224116	SAMEA3594352			na		1314	1314	Streptococcus pyogenes	strain=NCTC12068		latest	Complete Genome	Major	Full	2018/06/17	41975_A01	SC	GCA_900475155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/155/GCF_900475155.1_41975_A01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475155.1/GCF_900475155.1_41975_A01_genomic.fna.gz
GCF_900475165.1	PRJNA224116	SAMEA3649042			na		1314	1314	Streptococcus pyogenes	strain=NCTC8230		latest	Complete Genome	Major	Full	2018/06/17	42731_D01	SC	GCA_900475165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/165/GCF_900475165.1_42731_D01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475165.1/GCF_900475165.1_42731_D01_genomic.fna.gz
GCF_900475175.1	PRJNA224116	SAMEA3662939			na		1314	1314	Streptococcus pyogenes	strain=NCTC10876		latest	Complete Genome	Major	Full	2018/06/17	42912_A02	SC	GCA_900475175.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/175/GCF_900475175.1_42912_A02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475175.1/GCF_900475175.1_42912_A02_genomic.fna.gz
GCF_900475335.1	PRJNA224116	SAMEA3662934			na		1314	1314	Streptococcus pyogenes	strain=NCTC8322		latest	Complete Genome	Major	Full	2018/06/18	42912_D01	SC	GCA_900475335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/335/GCF_900475335.1_42912_D01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475335.1/GCF_900475335.1_42912_D01_genomic.fna.gz
GCF_900475425.1	PRJNA224116	SAMEA3729940			na		1314	1314	Streptococcus pyogenes	strain=NCTC10874		latest	Complete Genome	Major	Full	2018/06/17	43908_F01	SC	GCA_900475425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/425/GCF_900475425.1_43908_F01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475425.1/GCF_900475425.1_43908_F01_genomic.fna.gz
GCF_900475455.1	PRJNA224116	SAMEA3871783			na		1314	1314	Streptococcus pyogenes	strain=NCTC10879		latest	Complete Genome	Major	Full	2018/06/17	44451_G01	SC	GCA_900475455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/455/GCF_900475455.1_44451_G01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475455.1/GCF_900475455.1_44451_G01_genomic.fna.gz
GCF_900475465.1	PRJNA224116	SAMEA53411668			na		1314	1314	Streptococcus pyogenes	strain=NCTC8224		latest	Complete Genome	Major	Full	2018/06/18	42969_C01	SC	GCA_900475465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/465/GCF_900475465.1_42969_C01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475465.1/GCF_900475465.1_42969_C01_genomic.fna.gz
GCF_900475475.1	PRJNA224116	SAMEA3871791			na		1314	1314	Streptococcus pyogenes	strain=NCTC13738		latest	Complete Genome	Major	Full	2018/06/17	44503_G02	SC	GCA_900475475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/475/GCF_900475475.1_44503_G02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475475.1/GCF_900475475.1_44503_G02_genomic.fna.gz
GCF_900475485.1	PRJNA224116	SAMEA53413168			na		1314	1314	Streptococcus pyogenes	strain=NCTC8320		latest	Complete Genome	Major	Full	2018/06/17	42969_E01	SC	GCA_900475485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/485/GCF_900475485.1_42969_E01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475485.1/GCF_900475485.1_42969_E01_genomic.fna.gz
