assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_900692845.1,PRJNA224116,SAMEA3233409,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC103 substr. ST3407,,latest,Chromosome,Major,Full,2019/02/20,15873_5#86-2,WTSI,GCA_900692845.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/692/845/GCF_900692845.1_15873_5_86-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900692845.1/GCF_900692845.1_15873_5_86-2_genomic.fna.gz,STPN.0321.00057,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692845.1_15873_5_86-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692845.1_15873_5_86-2_genomic.fna_prepare-split125N.fna,2120575,1,1,GCF_900692845.1_15873_5_86-2_genomic.fna_prepare-split125N.fna,15873_5_86-2,GPSC103 substr. ST3407,Streptococcus pneumoniae GPSC103 substr. ST3407
GCF_900692855.1,PRJNA224116,SAMEA3175698,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC14 substr. ST242,,latest,Chromosome,Major,Full,2019/02/20,15608_2#53-2,WTSI,GCA_900692855.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/692/855/GCF_900692855.1_15608_2_53-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900692855.1/GCF_900692855.1_15608_2_53-2_genomic.fna.gz,STPN.0321.00058,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692855.1_15608_2_53-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692855.1_15608_2_53-2_genomic.fna_prepare-split125N.fna,2097910,1,1,GCF_900692855.1_15608_2_53-2_genomic.fna_prepare-split125N.fna,15608_2_53-2,GPSC14 substr. ST242,Streptococcus pneumoniae GPSC14 substr. ST242
GCF_900692875.1,PRJNA224116,SAMEA3233395,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC78 substr. ST5706,,latest,Chromosome,Major,Full,2019/02/20,15873_4#79-2,WTSI,GCA_900692875.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/692/875/GCF_900692875.1_15873_4_79-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900692875.1/GCF_900692875.1_15873_4_79-2_genomic.fna.gz,STPN.0321.00059,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692875.1_15873_4_79-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692875.1_15873_4_79-2_genomic.fna_prepare-split125N.fna,2118612,1,1,GCF_900692875.1_15873_4_79-2_genomic.fna_prepare-split125N.fna,15873_4_79-2,GPSC78 substr. ST5706,Streptococcus pneumoniae GPSC78 substr. ST5706
GCF_900692905.1,PRJNA224116,SAMEA3175709,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC50 substr. ST1073,,latest,Chromosome,Major,Full,2019/02/20,15608_2#64-2,WTSI,GCA_900692905.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/692/905/GCF_900692905.1_15608_2_64-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900692905.1/GCF_900692905.1_15608_2_64-2_genomic.fna.gz,STPN.0321.00060,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692905.1_15608_2_64-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692905.1_15608_2_64-2_genomic.fna_prepare-split125N.fna,2066149,1,1,GCF_900692905.1_15608_2_64-2_genomic.fna_prepare-split125N.fna,15608_2_64-2,GPSC50 substr. ST1073,Streptococcus pneumoniae GPSC50 substr. ST1073
GCF_900692935.1,PRJNA224116,SAMEA3431333,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC10 substr. ST2013,GPS_US_PATH396-sc-2296505,latest,Complete Genome,Major,Full,2019/02/20,18090_1#84-2,WTSI,GCA_900692935.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/692/935/GCF_900692935.1_18090_1_84-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900692935.1/GCF_900692935.1_18090_1_84-2_genomic.fna.gz,STPN.0321.00061,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692935.1_18090_1_84-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900692935.1_18090_1_84-2_genomic.fna_prepare-split125N.fna,2074861,1,1,GCF_900692935.1_18090_1_84-2_genomic.fna_prepare-split125N.fna,18090_1_84-2,GPSC10 substr. ST2013,Streptococcus pneumoniae GPSC10 substr. ST2013
GCF_900693005.1,PRJNA224116,SAMEA3431391,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC4 substr. ST200,GPS_HK_21-sc-2296565,latest,Chromosome,Major,Full,2019/02/20,18090_2#19-2,WTSI,GCA_900693005.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/693/005/GCF_900693005.1_18090_2_19-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900693005.1/GCF_900693005.1_18090_2_19-2_genomic.fna.gz,STPN.0321.00062,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693005.1_18090_2_19-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693005.1_18090_2_19-2_genomic.fna_prepare-split125N.fna,2121917,1,1,GCF_900693005.1_18090_2_19-2_genomic.fna_prepare-split125N.fna,18090_2_19-2,GPSC4 substr. ST200,Streptococcus pneumoniae GPSC4 substr. ST200
GCF_900693025.1,PRJNA224116,SAMEA3713867,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC47 substr. ST315,,latest,Complete Genome,Major,Full,2019/02/20,19341_2#86-2,WTSI,GCA_900693025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/693/025/GCF_900693025.1_19341_2_86-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900693025.1/GCF_900693025.1_19341_2_86-2_genomic.fna.gz,STPN.0321.00063,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693025.1_19341_2_86-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693025.1_19341_2_86-2_genomic.fna_prepare-split125N.fna,2202359,1,1,GCF_900693025.1_19341_2_86-2_genomic.fna_prepare-split125N.fna,19341_2_86-2,GPSC47 substr. ST315,Streptococcus pneumoniae GPSC47 substr. ST315
GCF_900693045.1,PRJNA224116,SAMEA3431607,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC43 substr. ST1263,GPS_HK_150-sc-2296816,latest,Chromosome,Major,Full,2019/02/20,18090_2#147-2,WTSI,GCA_900693045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/693/045/GCF_900693045.1_18090_2_147-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900693045.1/GCF_900693045.1_18090_2_147-2_genomic.fna.gz,STPN.0321.00064,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693045.1_18090_2_147-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693045.1_18090_2_147-2_genomic.fna_prepare-split125N.fna,2026174,1,1,GCF_900693045.1_18090_2_147-2_genomic.fna_prepare-split125N.fna,18090_2_147-2,GPSC43 substr. ST1263,Streptococcus pneumoniae GPSC43 substr. ST1263
GCF_900693055.1,PRJNA224116,SAMEA3714487,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC18 substr. ST13,55896440-41bd-11e5-998e-3c4a9275d6c6,latest,Complete Genome,Major,Full,2019/02/20,19084_8#150-2,WTSI,GCA_900693055.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/693/055/GCF_900693055.1_19084_8_150-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900693055.1/GCF_900693055.1_19084_8_150-2_genomic.fna.gz,STPN.0321.00065,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693055.1_19084_8_150-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693055.1_19084_8_150-2_genomic.fna_prepare-split125N.fna,2120740,1,1,GCF_900693055.1_19084_8_150-2_genomic.fna_prepare-split125N.fna,19084_8_150-2,GPSC18 substr. ST13,Streptococcus pneumoniae GPSC18 substr. ST13
GCF_900693075.1,PRJNA224116,SAMEA3714520,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC13 substr. ST473,569492b0-41bd-11e5-998e-3c4a9275d6c6,latest,Complete Genome,Major,Full,2019/02/20,19084_8#183-2,WTSI,GCA_900693075.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/693/075/GCF_900693075.1_19084_8_183-2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900693075.1/GCF_900693075.1_19084_8_183-2_genomic.fna.gz,STPN.0321.00066,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693075.1_19084_8_183-2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900693075.1_19084_8_183-2_genomic.fna_prepare-split125N.fna,2066251,1,1,GCF_900693075.1_19084_8_183-2_genomic.fna_prepare-split125N.fna,19084_8_183-2,GPSC13 substr. ST473,Streptococcus pneumoniae GPSC13 substr. ST473
GCF_900795095.1,PRJNA224116,SAMEA2341240,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC65 substr. ST2053,,latest,Chromosome,Major,Full,2019/03/26,12290_3#44-5,WTSI,GCA_900795095.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/795/095/GCF_900795095.1_12290_3_44-5,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900795095.1/GCF_900795095.1_12290_3_44-5_genomic.fna.gz,STPN.0321.00067,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900795095.1_12290_3_44-5_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900795095.1_12290_3_44-5_genomic.fna_prepare-split125N.fna,2107778,1,1,GCF_900795095.1_12290_3_44-5_genomic.fna_prepare-split125N.fna,12290_3_44-5,GPSC65 substr. ST2053,Streptococcus pneumoniae GPSC65 substr. ST2053
GCF_900795155.1,PRJNA224116,SAMEA3175728,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC61 substr. ST698,,latest,Chromosome,Major,Full,2019/03/26,15608_2#83-5,WTSI,GCA_900795155.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/795/155/GCF_900795155.1_15608_2_83-5,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900795155.1/GCF_900795155.1_15608_2_83-5_genomic.fna.gz,STPN.0321.00068,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900795155.1_15608_2_83-5_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900795155.1_15608_2_83-5_genomic.fna_prepare-split125N.fna,1986889,1,1,GCF_900795155.1_15608_2_83-5_genomic.fna_prepare-split125N.fna,15608_2_83-5,GPSC61 substr. ST698,Streptococcus pneumoniae GPSC61 substr. ST698
GCF_900795205.1,PRJNA224116,SAMEA104035599,,,na,,1313,1313,Streptococcus pneumoniae,strain=GPSC55 substr. ST3774,b04a6400-1f66-11e7-b93e-3c4a9275d6c8,latest,Complete Genome,Major,Full,2019/03/26,22841_2#22-5,WTSI,GCA_900795205.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/795/205/GCF_900795205.1_22841_2_22-5,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_900795205.1/GCF_900795205.1_22841_2_22-5_genomic.fna.gz,STPN.0321.00069,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900795205.1_22841_2_22-5_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_900795205.1_22841_2_22-5_genomic.fna_prepare-split125N.fna,2074160,1,1,GCF_900795205.1_22841_2_22-5_genomic.fna_prepare-split125N.fna,22841_2_22-5,GPSC55 substr. ST3774,Streptococcus pneumoniae GPSC55 substr. ST3774
GCF_000006885.1,PRJNA224116,SAMN02604002,,,na,,170187,1313,Streptococcus pneumoniae TIGR4,strain=TIGR4; ATCC BAA-334,,latest,Complete Genome,Major,Full,2008/07/03,ASM688v1,TIGR,GCA_000006885.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/885/GCF_000006885.1_ASM688v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000006885.1/GCF_000006885.1_ASM688v1_genomic.fna.gz,STPN.0321.00070,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000006885.1_ASM688v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000006885.1_ASM688v1_genomic.fna_prepare-split125N.fna,2160842,1,1,GCF_000006885.1_ASM688v1_genomic.fna_prepare-split125N.fna,ASM688v1,TIGR4; ATCC BAA-334,Streptococcus pneumoniae TIGR4 TIGR4; ATCC BAA-334
GCF_000273445.1,PRJNA224116,SAMN02597080,AKVY00000000.1,,na,,170187,1313,Streptococcus pneumoniae TIGR4,strain=TIGR4,,latest,Chromosome,Major,Full,2012/06/25,Stre_pneu_Tigr4_V1,Broad Institute,GCA_000273445.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/273/445/GCF_000273445.1_Stre_pneu_Tigr4_V1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000273445.1/GCF_000273445.1_Stre_pneu_Tigr4_V1_genomic.fna.gz,STPN.0321.00071,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000273445.1_Stre_pneu_Tigr4_V1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000273445.1_Stre_pneu_Tigr4_V1_genomic.fna_prepare-split125N.fna,2163340,1,1,GCF_000273445.1_Stre_pneu_Tigr4_V1_genomic.fna_prepare-split125N.fna,Stre_pneu_Tigr4_V1,TIGR4,Streptococcus pneumoniae TIGR4
GCF_000007045.1,PRJNA224116,SAMN02603218,,,na,,171101,1313,Streptococcus pneumoniae R6,strain=R6,,latest,Complete Genome,Major,Full,2002/11/25,ASM704v1,Eli Lilly and Company,GCA_000007045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/045/GCF_000007045.1_ASM704v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000007045.1/GCF_000007045.1_ASM704v1_genomic.fna.gz,STPN.0321.00072,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000007045.1_ASM704v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000007045.1_ASM704v1_genomic.fna_prepare-split125N.fna,2038615,1,1,GCF_000007045.1_ASM704v1_genomic.fna_prepare-split125N.fna,ASM704v1,R6,Streptococcus pneumoniae R6
GCF_000147095.1,PRJNA224116,SAMN02604004,,,na,,189423,1313,Streptococcus pneumoniae 670-6B,strain=670-6B,,latest,Complete Genome,Major,Full,2010/09/09,ASM14709v1,TIGR,GCA_000147095.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/095/GCF_000147095.1_ASM14709v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000147095.1/GCF_000147095.1_ASM14709v1_genomic.fna.gz,STPN.0321.00073,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000147095.1_ASM14709v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000147095.1_ASM14709v1_genomic.fna_prepare-split125N.fna,2240045,1,1,GCF_000147095.1_ASM14709v1_genomic.fna_prepare-split125N.fna,ASM14709v1,670-6B,Streptococcus pneumoniae 670-6B
GCF_000014365.2,PRJNA224116,SAMN02604051,,,na,,373153,1313,Streptococcus pneumoniae D39,strain=D39,,latest,Complete Genome,Minor,Full,2018/05/02,ASM1436v2,TIGR,GCA_000014365.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/365/GCF_000014365.2_ASM1436v2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000014365.2/GCF_000014365.2_ASM1436v2_genomic.fna.gz,STPN.0321.00074,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000014365.2_ASM1436v2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000014365.2_ASM1436v2_genomic.fna_prepare-split125N.fna,2046116,1,1,GCF_000014365.2_ASM1436v2_genomic.fna_prepare-split125N.fna,ASM1436v2,D39,Streptococcus pneumoniae D39
GCF_000019025.1,PRJNA224116,SAMN02603443,,,na,,487213,1313,Streptococcus pneumoniae Taiwan19F-14,strain=Taiwan19F-14,,latest,Complete Genome,Major,Full,2009/03/27,ASM1902v1,J. Craig Venter Institute,GCA_000019025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/025/GCF_000019025.1_ASM1902v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000019025.1/GCF_000019025.1_ASM1902v1_genomic.fna.gz,STPN.0321.00075,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019025.1_ASM1902v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019025.1_ASM1902v1_genomic.fna_prepare-split125N.fna,2112148,1,1,GCF_000019025.1_ASM1902v1_genomic.fna_prepare-split125N.fna,ASM1902v1,Taiwan19F-14,Streptococcus pneumoniae Taiwan19F-14
GCF_000019265.1,PRJNA224116,SAMN02603442,,,na,,487214,1313,Streptococcus pneumoniae Hungary19A-6,strain=Hungary19A-6,,latest,Complete Genome,Major,Full,2008/02/27,ASM1926v1,J. Craig Venter Institute,GCA_000019265.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/265/GCF_000019265.1_ASM1926v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000019265.1/GCF_000019265.1_ASM1926v1_genomic.fna.gz,STPN.0321.00076,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019265.1_ASM1926v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019265.1_ASM1926v1_genomic.fna_prepare-split125N.fna,2245615,1,1,GCF_000019265.1_ASM1926v1_genomic.fna_prepare-split125N.fna,ASM1926v1,Hungary19A-6,Streptococcus pneumoniae Hungary19A-6
GCF_000018965.1,PRJNA224116,SAMN02603446,,,na,,488221,1313,Streptococcus pneumoniae 70585,strain=70585,,latest,Complete Genome,Major,Full,2009/03/27,ASM1896v1,J. Craig Venter Institute,GCA_000018965.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/965/GCF_000018965.1_ASM1896v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000018965.1/GCF_000018965.1_ASM1896v1_genomic.fna.gz,STPN.0321.00077,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000018965.1_ASM1896v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000018965.1_ASM1896v1_genomic.fna_prepare-split125N.fna,2184682,1,1,GCF_000018965.1_ASM1896v1_genomic.fna_prepare-split125N.fna,ASM1896v1,70585,Streptococcus pneumoniae 70585
GCF_000018985.1,PRJNA224116,SAMN02603444,,,na,,488222,1313,Streptococcus pneumoniae JJA,strain=JJA,,latest,Complete Genome,Major,Full,2009/03/27,ASM1898v1,J. Craig Venter Institute,GCA_000018985.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/985/GCF_000018985.1_ASM1898v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000018985.1/GCF_000018985.1_ASM1898v1_genomic.fna.gz,STPN.0321.00078,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000018985.1_ASM1898v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000018985.1_ASM1898v1_genomic.fna_prepare-split125N.fna,2120234,1,1,GCF_000018985.1_ASM1898v1_genomic.fna_prepare-split125N.fna,ASM1898v1,JJA,Streptococcus pneumoniae JJA
GCF_000019005.1,PRJNA224116,SAMN02603445,,,na,,488223,1313,Streptococcus pneumoniae P1031,strain=P1031,,latest,Complete Genome,Major,Full,2009/03/27,ASM1900v1,J. Craig Venter Institute,GCA_000019005.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/005/GCF_000019005.1_ASM1900v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000019005.1/GCF_000019005.1_ASM1900v1_genomic.fna.gz,STPN.0321.00079,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019005.1_ASM1900v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019005.1_ASM1900v1_genomic.fna_prepare-split125N.fna,2111882,1,1,GCF_000019005.1_ASM1900v1_genomic.fna_prepare-split125N.fna,ASM1900v1,P1031,Streptococcus pneumoniae P1031
GCF_000019825.1,PRJNA224116,SAMN02603350,,,na,,512566,1313,Streptococcus pneumoniae G54,strain=G54,,latest,Complete Genome,Major,Full,2008/07/22,ASM1982v1,Institute for Genome Sciences,GCA_000019825.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/825/GCF_000019825.1_ASM1982v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000019825.1/GCF_000019825.1_ASM1982v1_genomic.fna.gz,STPN.0321.00080,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019825.1_ASM1982v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019825.1_ASM1982v1_genomic.fna_prepare-split125N.fna,2078953,1,1,GCF_000019825.1_ASM1982v1_genomic.fna_prepare-split125N.fna,ASM1982v1,G54,Streptococcus pneumoniae G54
GCF_000019985.1,PRJNA224116,SAMN02603015,,,na,,516950,1313,Streptococcus pneumoniae CGSP14,strain=CGSP14,,latest,Complete Genome,Major,Full,2008/04/11,ASM1998v1,Beijing Institute of Genomics,GCA_000019985.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/985/GCF_000019985.1_ASM1998v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000019985.1/GCF_000019985.1_ASM1998v1_genomic.fna.gz,STPN.0321.00081,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019985.1_ASM1998v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000019985.1_ASM1998v1_genomic.fna_prepare-split125N.fna,2209198,1,1,GCF_000019985.1_ASM1998v1_genomic.fna_prepare-split125N.fna,ASM1998v1,CGSP14,Streptococcus pneumoniae CGSP14
GCF_000196595.1,PRJNA224116,SAMN00002223,,,na,,525381,1313,Streptococcus pneumoniae TCH8431/19A,strain=TCH8431/19A,,latest,Complete Genome,Major,Full,2010/06/14,ASM19659v1,Baylor College of Medicine,GCA_000196595.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/595/GCF_000196595.1_ASM19659v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000196595.1/GCF_000196595.1_ASM19659v1_genomic.fna.gz,STPN.0321.00082,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000196595.1_ASM19659v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000196595.1_ASM19659v1_genomic.fna_prepare-split125N.fna,2088772,1,1,GCF_000196595.1_ASM19659v1_genomic.fna_prepare-split125N.fna,ASM19659v1,TCH8431/19A,Streptococcus pneumoniae TCH8431/19A
GCF_000146975.1,PRJNA224116,SAMN02603428,,,na,,574093,1313,Streptococcus pneumoniae AP200,strain=AP200,,latest,Complete Genome,Major,Full,2010/09/07,ASM14697v1,"Istituto di Teconologie Biomediche, Consiglio Nazionale delle Ricerche",GCA_000146975.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/975/GCF_000146975.1_ASM14697v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000146975.1/GCF_000146975.1_ASM14697v1_genomic.fna.gz,STPN.0321.00083,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000146975.1_ASM14697v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000146975.1_ASM14697v1_genomic.fna_prepare-split125N.fna,2130580,1,1,GCF_000146975.1_ASM14697v1_genomic.fna_prepare-split125N.fna,ASM14697v1,AP200,Streptococcus pneumoniae AP200
GCF_000299015.1,PRJNA224116,SAMN02299431,,,na,,697283,1313,Streptococcus pneumoniae gamPNI0373,strain=gamPNI0373,,latest,Complete Genome,Major,Full,2012/09/21,ASM29901v1,WashU,GCA_000299015.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/299/015/GCF_000299015.1_ASM29901v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000299015.1/GCF_000299015.1_ASM29901v1_genomic.fna.gz,STPN.0321.00084,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000299015.1_ASM29901v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000299015.1_ASM29901v1_genomic.fna_prepare-split125N.fna,2064154,1,1,GCF_000299015.1_ASM29901v1_genomic.fna_prepare-split125N.fna,ASM29901v1,gamPNI0373,Streptococcus pneumoniae gamPNI0373
