Seq_id	Size	Description
1	4529703	YEPE.0221.00019
2	4517345	YEPE.0221.00017
3	4569625	YEPE.0221.00018
4	4526841	YEPE.0221.00027
5	4467447	YEPE.0221.00029
6	4607325	YEPE.0221.00021
7	4503487	YEPE.0221.00025
8	4612708	YEPE.0221.00006
9	4501826	YEPE.0221.00005
10	4654228	YEPE.0221.00026
11	4644349	YEPE.0221.00004
12	4612618	YEPE.0221.00013
13	4504254	YEPE.0221.00016
14	4639390	YEPE.0221.00054
15	4604910	YEPE.0221.00007
16	4659507	YEPE.0221.00046
17	4610990	YEPE.0221.00002
18	4640720	YEPE.0221.00035
19	4636566	YEPE.0221.00008
20	4556329	YEPE.0221.00024
21	4625829	YEPE.0221.00036
22	4534590	YEPE.0221.00030
23	4491639	YEPE.0221.00051
24	4531804	YEPE.0221.00033
25	4499502	YEPE.0221.00003
26	4530125	YEPE.0221.00032
27	4629837	YEPE.0221.00041
28	4463069	YEPE.0221.00014
29	4617857	YEPE.0221.00009
30	4523033	YEPE.0221.00044
31	4635506	YEPE.0221.00053
32	4532063	YEPE.0221.00047
33	4607660	YEPE.0221.00034
34	4662886	YEPE.0221.00037
35	4595065	YEPE.0221.00057
36	4708493	YEPE.0221.00040
37	4501786	YEPE.0221.00039
38	4708024	YEPE.0221.00049
39	4553770	YEPE.0221.00022
40	4685402	YEPE.0221.00038
41	4523206	YEPE.0221.00028
42	4605437	YEPE.0221.00042
43	4528383	YEPE.0221.00031
44	4602429	YEPE.0221.00043
45	4553586	YEPE.0221.00050
46	4546217	YEPE.0221.00055
47	4524943	YEPE.0221.00023
48	4636496	YEPE.0221.00056
49	4596548	YEPE.0221.00052
50	4672675	YEPE.0221.00058
51	4616538	YEPE.0221.00001
52	4653728	YEPE.0221.00045
53	4702289	YEPE.0221.00048
54	4553687	YEPE.0221.00010
55	4555347	YEPE.0221.00011
56	4481558	YEPE.0221.00012
57	4519828	YEPE.0221.00020
58	4600755	YEPE.0221.00015
--------------------------------------------------------------------------------
Block #276
Seq_id	Strand	Start	End	Length
32	+	3355183	3364936	9753
33	+	964111	973864	9753
34	-	2100422	2090669	9753
35	-	791954	782201	9753
36	+	3480770	3490511	9741
37	+	4479519	4489245	9726
38	+	1382928	1392671	9743
39	-	2197703	2187950	9753
40	-	3205286	3195533	9753
41	+	732282	742035	9753
42	+	336096	345849	9753
43	+	1430394	1440147	9753
44	+	3206615	3216368	9753
45	+	3616710	3626463	9753
46	-	841746	831993	9753
47	-	4358564	4348811	9753
48	+	4597370	4607123	9753
49	-	998210	988457	9753
50	-	1538713	1528960	9753
51	+	3436444	3446197	9753
52	+	3564264	3574017	9753
53	+	2995942	3005683	9741
54	-	1055782	1046029	9753
55	-	998970	989217	9753
56	+	3691404	3701157	9753
57	+	97640	107393	9753
58	-	1112218	1102465	9753
--------------------------------------------------------------------------------
Block #13
Seq_id	Strand	Start	End	Length
1	+	139244	146639	7395
2	+	3196197	3203592	7395
3	+	1326383	1333790	7407
4	+	577851	585246	7395
5	-	3911691	3904296	7395
6	+	4470905	4478360	7455
7	+	3342699	3350114	7415
8	+	1103922	1111377	7455
9	-	476372	468979	7393
10	+	1582527	1589934	7407
11	-	837293	829886	7407
12	+	3449879	3457294	7415
13	+	3598345	3605731	7386
14	+	3196519	3203934	7415
15	+	3391401	3398816	7415
16	-	380376	372968	7408
17	-	565887	558472	7415
18	+	3544700	3552116	7416
19	-	970792	963385	7407
20	-	3935109	3927701	7408
21	-	1102788	1095373	7415
22	-	1053668	1046253	7415
23	-	4323795	4316380	7415
24	+	1879643	1887058	7415
25	+	3286061	3293476	7415
26	-	1303023	1295628	7395
27	-	1266755	1259340	7415
28	-	2998953	2991538	7415
29	-	1083848	1076434	7414
30	-	3388242	3380827	7415
31	+	3558980	3566386	7406
32	+	3340874	3348289	7415
33	+	949761	957216	7455
34	-	2115444	2108036	7408
35	-	806283	798848	7435
36	+	3466460	3473875	7415
37	+	90681	98067	7386
38	+	1368618	1376033	7415
39	-	2212725	2205317	7408
40	-	3221019	3213611	7408
41	+	717995	725390	7395
42	+	321786	329201	7415
43	+	1416107	1423502	7395
44	+	3191594	3199001	7407
45	+	3601688	3609095	7407
46	-	856767	849360	7407
47	-	4372851	4365456	7395
48	+	4583060	4590475	7415
49	-	1012521	1005106	7415
50	-	1553735	1546327	7408
51	+	3422135	3429550	7415
52	+	3549242	3556649	7407
53	+	2981632	2989047	7415
54	-	1070804	1063396	7408
55	-	1013281	1005866	7415
56	-	3555060	3547645	7415
57	+	83353	90748	7395
58	-	1126528	1119113	7415
--------------------------------------------------------------------------------
Block #12
Seq_id	Strand	Start	End	Length
1	+	132435	138554	6119
2	+	3189388	3195507	6119
3	+	1319574	1325693	6119
4	+	571042	577161	6119
5	-	3918499	3912381	6118
6	+	4464096	4470215	6119
7	+	3335179	3341298	6119
8	+	1097113	1103232	6119
9	-	483180	477062	6118
10	+	1575718	1581837	6119
11	-	844812	838694	6118
12	+	3442359	3448478	6119
13	-	3353387	3347271	6116
14	+	3188999	3195118	6119
15	+	3384577	3390711	6134
16	-	387184	381066	6118
17	-	573406	567288	6118
18	+	3537892	3544011	6119
19	-	978311	972193	6118
20	-	3941917	3935799	6118
21	-	1110307	1104189	6118
22	-	1061187	1055069	6118
23	-	4330603	4324485	6118
24	+	1872834	1878953	6119
25	+	3279237	3285371	6134
26	-	1309831	1303713	6118
27	-	1273563	1267445	6118
28	+	2965080	2971199	6119
29	-	1090656	1084538	6118
30	-	3395050	3388932	6118
31	+	3551461	3557564	6103
32	+	3334065	3340184	6119
33	+	942952	949071	6119
34	-	2122251	2116133	6118
35	-	813091	806973	6118
36	+	3458931	3465059	6128
37	-	4347512	4341396	6116
38	+	1361098	1367217	6119
39	-	2219533	2213415	6118
40	-	3227844	3221710	6134
41	+	711186	717305	6119
42	+	314962	321096	6134
43	+	1409298	1415417	6119
44	+	3184785	3190904	6119
45	+	3594879	3600998	6119
46	-	864286	858168	6118
47	-	4379659	4373541	6118
48	+	4576251	4582370	6119
49	-	1019329	1013211	6118
50	-	1560543	1554425	6118
51	+	3415326	3421445	6119
52	+	3542433	3548552	6119
53	+	2974103	2980231	6128
54	-	1077612	1071494	6118
55	-	1020089	1013971	6118
56	-	3561868	3555750	6118
57	+	76544	82663	6119
58	-	1133352	1127218	6134
--------------------------------------------------------------------------------
Block #11
Seq_id	Strand	Start	End	Length
1	+	124718	131718	7000
2	+	3181671	3188671	7000
3	+	1311856	1318856	7000
4	+	563325	570325	7000
5	-	3926217	3919216	7001
6	+	4456378	4463378	7000
7	+	3327461	3334461	7000
8	+	1089395	1096395	7000
9	-	490898	483897	7001
10	+	1568000	1575000	7000
11	-	852531	845530	7001
12	+	3434641	3441641	7000
13	+	3244256	3251273	7017
14	+	3181281	3188281	7000
15	+	3374915	3381932	7017
16	-	394903	387902	7001
17	-	581125	574124	7001
18	+	3530174	3537174	7000
19	-	986030	979029	7001
20	-	3949636	3942635	7001
21	-	1118026	1111025	7001
22	-	1068893	1061905	6988
23	-	4338322	4331321	7001
24	+	1865116	1872116	7000
25	+	3269575	3276592	7017
26	-	1317549	1310548	7001
27	-	1281282	1274281	7001
28	+	2957362	2964362	7000
29	-	1098375	1091374	7001
30	-	3402769	3395768	7001
31	+	3543743	3550743	7000
32	+	3326347	3333347	7000
33	+	935234	942234	7000
34	-	2129970	2122969	7001
35	-	820810	813809	7001
36	+	3451213	3458213	7000
37	+	4238382	4245399	7017
38	+	1353380	1360380	7000
39	-	2227252	2220251	7001
40	-	3235547	3228530	7017
41	+	703469	710469	7000
42	+	305300	312317	7017
43	+	1401581	1408581	7000
44	+	3177067	3184067	7000
45	+	3587161	3594161	7000
46	-	872005	865004	7001
47	-	4387377	4380376	7001
48	+	4568533	4575533	7000
49	-	1027048	1020047	7001
50	-	1568262	1561261	7001
51	+	3407608	3414608	7000
52	+	3534715	3541715	7000
53	+	2966385	2973385	7000
54	-	1085331	1078330	7001
55	-	1027808	1020807	7001
56	-	3569587	3562586	7001
57	+	68827	75827	7000
58	-	1143014	1135997	7017
--------------------------------------------------------------------------------
Block #10
Seq_id	Strand	Start	End	Length
1	+	105935	122472	16537
2	+	3162888	3179425	16537
3	+	1293073	1309610	16537
4	+	544542	561079	16537
5	-	3945000	3928463	16537
6	+	4437595	4454132	16537
7	+	3308678	3325215	16537
8	+	1070612	1087149	16537
9	-	509681	493144	16537
10	+	1549217	1565754	16537
11	-	871314	854777	16537
12	+	3415858	3432395	16537
13	+	3224763	3241282	16519
14	+	3162498	3179035	16537
15	+	3356132	3372669	16537
16	-	413686	397149	16537
17	-	599908	583371	16537
18	+	3511392	3527928	16536
19	-	1004813	988276	16537
20	-	3968419	3951882	16537
21	-	1136809	1120272	16537
22	-	1089648	1073111	16537
23	-	4357105	4340568	16537
24	+	1846333	1862870	16537
25	+	3250792	3267329	16537
26	-	1336332	1319795	16537
27	-	1300065	1283528	16537
28	+	2938578	2955116	16538
29	-	1117158	1100621	16537
30	-	3421551	3405015	16536
31	+	3524960	3541497	16537
32	+	3307564	3324101	16537
33	+	916451	932988	16537
34	-	2148753	2132216	16537
35	-	839593	823056	16537
36	+	3432430	3448967	16537
37	+	4218889	4235408	16519
38	+	1334597	1351134	16537
39	-	2246035	2229498	16537
40	-	3254330	3237793	16537
41	+	684686	701223	16537
42	+	286517	303054	16537
43	+	1382798	1399335	16537
44	+	3158284	3174821	16537
45	+	3568378	3584915	16537
46	-	890788	874251	16537
47	-	4406160	4389623	16537
48	+	4549750	4566287	16537
49	-	1045822	1029294	16528
50	-	1587045	1570508	16537
51	+	3388825	3405362	16537
52	+	3515932	3532469	16537
53	+	2947601	2964139	16538
54	-	1104114	1087577	16537
55	-	1046582	1030054	16528
56	-	3588370	3571833	16537
57	+	50044	66581	16537
58	-	1161797	1145260	16537
--------------------------------------------------------------------------------
Block #9
Seq_id	Strand	Start	End	Length
1	+	91875	99496	7621
2	+	3148828	3156449	7621
3	+	1279752	1287369	7617
4	+	530482	538103	7621
5	-	3959060	3951439	7621
6	+	4424270	4431891	7621
7	+	3295357	3302974	7617
8	+	1057287	1064908	7621
9	-	523741	516120	7621
10	+	1535896	1543513	7617
11	-	884635	877018	7617
12	+	3402536	3410153	7617
13	+	3210748	3218357	7609
14	+	3149177	3156794	7617
15	+	3342811	3350428	7617
16	-	427007	419390	7617
17	-	615188	607571	7617
18	+	3498071	3505688	7617
19	-	1018135	1010518	7617
20	-	3981740	3974123	7617
21	-	1150130	1142513	7617
22	-	1102969	1095352	7617
23	-	4370426	4362809	7617
24	+	1833012	1840629	7617
25	+	3237471	3245088	7617
26	-	1350400	1342779	7621
27	-	1313386	1305769	7617
28	-	2916995	2909382	7613
29	-	1130479	1122862	7617
30	-	3434872	3427255	7617
31	+	3511639	3519256	7617
32	+	3294243	3301860	7617
33	+	903126	910747	7621
34	-	2162074	2154457	7617
35	-	852914	845297	7617
36	+	3419113	3426726	7613
37	+	4204874	4212483	7609
38	+	1321280	1328893	7613
39	-	2259356	2251739	7617
40	-	3268332	3260745	7587
41	+	670625	678246	7621
42	+	273196	280813	7617
43	+	1368738	1376359	7621
44	+	3144963	3152580	7617
45	+	3555057	3562674	7617
46	-	904117	896500	7617
47	-	4420220	4412599	7621
48	+	4534469	4542075	7606
49	-	1059863	1052246	7617
50	-	1600366	1592749	7617
51	+	3375504	3383121	7617
52	+	3502611	3510228	7617
53	+	2934284	2941897	7613
54	-	1117435	1109818	7617
55	-	1060623	1053006	7617
56	-	3601692	3594075	7617
57	+	35984	43605	7621
58	-	1175118	1167501	7617
--------------------------------------------------------------------------------
Block #8
Seq_id	Strand	Start	End	Length
1	+	84609	91656	7047
2	+	3141562	3148609	7047
3	+	1272486	1279533	7047
4	+	523216	530263	7047
5	-	3966326	3959279	7047
6	+	4417004	4424051	7047
7	+	3288091	3295138	7047
8	+	1050021	1057068	7047
9	-	531007	523960	7047
10	+	1528630	1535677	7047
11	-	891901	884854	7047
12	+	3393311	3400346	7035
13	+	3203556	3210529	6973
14	+	3141911	3148958	7047
15	+	3335545	3342592	7047
16	-	434273	427226	7047
17	-	622454	615407	7047
18	+	3490805	3497852	7047
19	-	1025401	1018354	7047
20	-	3989006	3981959	7047
21	-	1157396	1150349	7047
22	-	1110235	1103188	7047
23	-	4377692	4370645	7047
24	+	1825746	1832793	7047
25	+	3230205	3237252	7047
26	-	1357666	1350619	7047
27	-	1320652	1313605	7047
28	-	2924261	2917214	7047
29	-	1139704	1132668	7036
30	-	3442138	3435091	7047
31	+	3504373	3511420	7047
32	+	3286977	3294024	7047
33	+	895860	902907	7047
34	-	2169340	2162293	7047
35	-	860180	853133	7047
36	+	3411847	3418894	7047
37	+	4197682	4204655	6973
38	+	1314014	1321061	7047
39	-	2266622	2259575	7047
40	-	3277580	3270533	7047
41	+	663359	670406	7047
42	+	265930	272977	7047
43	+	1361472	1368519	7047
44	+	3137697	3144744	7047
45	+	3547791	3554838	7047
46	-	911383	904336	7047
47	-	4427486	4420439	7047
48	+	4527203	4534250	7047
49	-	1067129	1060082	7047
50	-	1607632	1600585	7047
51	+	3368238	3375285	7047
52	+	3495345	3502392	7047
53	+	2927019	2934065	7046
54	-	1124701	1117654	7047
55	-	1067889	1060842	7047
56	-	3610917	3603881	7036
57	+	28718	35765	7047
58	-	1182385	1175337	7048
--------------------------------------------------------------------------------
Block #7
Seq_id	Strand	Start	End	Length
1	+	76713	84607	7894
2	+	3133642	3141560	7918
3	+	1264597	1272484	7887
4	+	515320	523214	7894
5	-	3974221	3966327	7894
6	+	4409116	4417002	7886
7	+	3280203	3288089	7886
8	+	1042133	1050019	7886
9	-	538894	531008	7886
10	+	1520741	1528628	7887
11	-	899788	891902	7886
12	+	3385422	3393309	7887
13	-	3029436	3021533	7903
14	+	3134023	3141909	7886
15	+	3327657	3335543	7886
16	-	442161	434274	7887
17	-	630341	622455	7886
18	+	3482910	3490803	7893
19	-	1033288	1025402	7886
20	-	3996894	3989007	7887
21	-	1165283	1157397	7886
22	-	1118122	1110236	7886
23	-	4385579	4377693	7886
24	+	1817858	1825744	7886
25	+	3222317	3230203	7886
26	-	1365585	1357667	7918
27	-	1328539	1320653	7886
28	-	2932162	2924262	7900
29	-	1147591	1139705	7886
30	-	3450025	3442139	7886
31	+	3496485	3504371	7886
32	+	3279089	3286975	7886
33	+	887972	895858	7886
34	-	2177228	2169341	7887
35	-	868067	860181	7886
36	+	3403945	3411845	7900
37	-	4023567	4015664	7903
38	+	1306111	1314012	7901
39	-	2274510	2266623	7887
40	-	3285467	3277581	7886
41	+	655463	663357	7894
42	+	258042	265928	7886
43	+	1353576	1361470	7894
44	+	3129808	3137695	7887
45	+	3539903	3547789	7886
46	-	919270	911384	7886
47	-	4435381	4427487	7894
48	+	4519315	4527201	7886
49	-	1075016	1067130	7886
50	-	1615519	1607633	7886
51	+	3360350	3368236	7886
52	+	3487456	3495343	7887
53	+	2919117	2927017	7900
54	-	1132588	1124702	7886
55	-	1075776	1067890	7886
56	-	3618804	3610918	7886
57	+	20798	28716	7918
58	-	1190272	1182386	7886
--------------------------------------------------------------------------------
Block #2
Seq_id	Strand	Start	End	Length
1	+	8185	16948	8763
2	+	3065255	3074018	8763
3	+	918852	927616	8764
4	+	447041	455804	8763
5	-	4042750	4033987	8763
6	+	4340546	4349309	8763
7	+	3211702	3220451	8749
8	+	973549	982312	8763
9	-	607388	598636	8752
10	+	1175632	1184381	8749
11	-	968241	959493	8748
12	+	3316952	3325701	8749
13	-	1350052	1341305	8747
14	+	3064226	3072975	8749
15	+	3259137	3267886	8749
16	-	787115	778367	8748
17	-	698847	690099	8748
18	+	2827607	2836356	8749
19	-	1101757	1093009	8748
20	-	4341967	4333219	8748
21	-	1235113	1226366	8747
22	-	1188656	1179908	8748
23	-	4453977	4445213	8764
24	+	1749354	1758103	8749
25	+	3153797	3162546	8749
26	-	1434089	1425326	8763
27	-	1397046	1388298	8748
28	+	2837662	2846411	8749
29	-	1216097	1207349	8748
30	-	3518528	3509780	8748
31	+	3428046	3436795	8749
32	+	3210585	3219335	8750
33	+	819402	828165	8763
34	-	2523985	2515221	8764
35	-	936619	927856	8763
36	+	3333485	3342234	8749
37	-	2345819	2337056	8763
38	+	1235641	1244405	8764
39	+	2486842	2495606	8764
40	-	3632588	3623824	8764
41	+	587059	595822	8763
42	+	189527	198291	8764
43	+	1285173	1293936	8763
44	+	2784699	2793463	8764
45	-	3238820	3230072	8748
46	-	987770	979022	8748
47	-	4503909	4495146	8763
48	+	4450808	4459557	8749
49	-	1143526	1134778	8748
50	-	1962588	1953840	8748
51	+	3291850	3300599	8749
52	+	3142385	3151134	8749
53	+	2848657	2857406	8749
54	+	2892197	2900946	8749
55	-	1144286	1135538	8748
56	-	3687296	3678532	8764
57	+	4472239	4481002	8763
58	-	1258772	1250024	8748
--------------------------------------------------------------------------------
Block #1
Seq_id	Strand	Start	End	Length
1	+	1	6242	6241
2	+	3057031	3063312	6281
3	+	910607	916924	6317
4	+	438816	445097	6281
5	-	4050974	4044692	6282
6	+	35459	41761	6302
7	+	3203442	3209743	6301
8	+	1275785	1282087	6302
9	-	615612	609330	6282
10	+	1167370	1173671	6301
11	-	976502	970200	6302
12	+	3308692	3314993	6301
13	+	1971040	1977351	6311
14	+	3055966	3062267	6301
15	+	3250877	3257178	6301
16	-	795376	789074	6302
17	-	707108	700806	6302
18	-	3190098	3183795	6303
19	-	1110018	1103716	6302
20	-	4350228	4343926	6302
21	-	1243374	1237072	6302
22	-	1196917	1190615	6302
23	-	4462228	4455911	6317
24	+	1741094	1747394	6300
25	+	3145537	3151838	6301
26	-	1442312	1436016	6296
27	-	1405307	1399005	6302
28	+	2829402	2835703	6301
29	-	1224358	1218056	6302
30	-	3526791	3520489	6302
31	+	3419786	3426087	6301
32	+	3202325	3208626	6301
33	+	1121635	1127937	6302
34	-	2532230	2525913	6317
35	+	1247360	1253662	6302
36	+	3325226	3331527	6301
37	+	2965903	2972230	6327
38	+	1227397	1233714	6317
39	-	2628299	2621982	6317
40	+	4045619	4051921	6302
41	+	578835	585116	6281
42	+	181283	187600	6317
43	+	1276951	1283232	6281
44	+	2776455	2782772	6317
45	-	3247081	3240779	6302
46	-	996031	989729	6302
47	-	4512128	4505832	6296
48	+	4442548	4448849	6301
49	-	1151787	1145485	6302
50	-	1970850	1964548	6302
51	+	3283590	3289891	6301
52	+	3134125	3140426	6301
53	+	2840397	2846698	6301
54	+	2883937	2890238	6301
55	-	1152547	1146245	6302
56	+	3534653	3540954	6301
57	+	4464015	4470296	6281
58	-	1267033	1260731	6302
--------------------------------------------------------------------------------
Block #3
Seq_id	Strand	Start	End	Length
1	+	24520	36631	12111
2	+	3081590	3093577	11987
3	+	1210366	1222477	12111
4	+	463376	475239	11863
5	-	4026415	4014304	12111
6	+	4356881	4368992	12111
7	+	3228022	3240133	12111
8	+	989884	1001995	12111
9	-	591064	578953	12111
10	+	1466541	1478652	12111
11	-	951942	939831	12111
12	+	3333252	3345363	12111
13	-	1333773	1321680	12093
14	+	3080546	3092638	12092
15	+	3275457	3287568	12111
16	-	496328	484217	12111
17	-	682528	670417	12111
18	+	3430680	3442792	12112
19	-	1085458	1073347	12111
20	-	4051041	4038930	12111
21	-	1217471	1205360	12111
22	-	1171616	1159516	12100
23	-	4437643	4425656	11987
24	+	1765674	1777785	12111
25	+	3170117	3182228	12111
26	-	1417755	1405644	12111
27	-	1380727	1368616	12111
28	+	2853981	2866092	12111
29	-	1199778	1187667	12111
30	-	3502209	3490098	12111
31	+	3444346	3456457	12111
32	+	3226906	3239017	12111
33	+	835737	847848	12111
34	-	2231380	2219269	12111
35	-	920286	908175	12111
36	+	3349805	3361916	12111
37	-	2329524	2317431	12093
38	+	1251976	1264087	12111
39	-	2328754	2316643	12111
40	-	3339677	3327566	12111
41	+	603394	615382	11988
42	+	205862	217973	12111
43	+	1301508	1313495	11987
44	+	3075631	3087741	12110
45	+	3487716	3499827	12111
46	-	971451	959340	12111
47	-	4487574	4475463	12111
48	+	4467128	4479239	12111
49	-	1127207	1115096	12111
50	-	1669691	1657580	12111
51	+	3308170	3320281	12111
52	+	3433312	3445423	12111
53	+	2864977	2877088	12111
54	-	1188747	1176683	12064
55	-	1127967	1115856	12111
56	-	3670981	3658870	12111
57	+	4488574	4500561	11987
58	-	1242453	1230342	12111
--------------------------------------------------------------------------------
Block #4
Seq_id	Strand	Start	End	Length
1	+	36632	46128	9496
2	+	3093578	3103053	9475
3	+	1222478	1231954	9476
4	+	475240	484736	9496
5	-	4014302	4004806	9496
6	+	4368993	4378469	9476
7	+	3240134	3249607	9473
8	+	1001996	1011472	9476
9	-	578951	569476	9475
10	+	1478653	1488129	9476
11	-	939829	930353	9476
12	+	3345364	3354840	9476
13	-	1321678	1312223	9455
14	+	3092639	3102130	9491
15	+	3287569	3297045	9476
16	-	484215	474739	9476
17	-	670415	660939	9476
18	+	3442793	3452269	9476
19	-	1073345	1063869	9476
20	-	4038928	4029452	9476
21	-	1205358	1195882	9476
22	-	1159514	1150023	9491
23	-	4425654	4416178	9476
24	+	1777786	1787261	9475
25	+	3182229	3191705	9476
26	-	1405642	1396167	9475
27	-	1368614	1359138	9476
28	+	2866093	2875569	9476
29	-	1187665	1178189	9476
30	-	3490096	3480621	9475
31	+	3456458	3465934	9476
32	+	3239018	3248493	9475
33	+	847849	857325	9476
34	-	2219267	2209792	9475
35	-	908173	898697	9476
36	+	3361917	3371393	9476
37	-	2317429	2307974	9455
38	+	1264088	1273564	9476
39	-	2316641	2307165	9476
40	-	3327564	3318088	9476
41	+	615383	624879	9496
42	+	217974	227450	9476
43	+	1313496	1322992	9496
44	+	3087742	3097218	9476
45	+	3499828	3509304	9476
46	-	959338	949862	9476
47	-	4475461	4465965	9496
48	+	4479240	4488716	9476
49	-	1115094	1105621	9473
50	-	1657578	1648102	9476
51	+	3320282	3329758	9476
52	+	3445424	3454900	9476
53	+	2877089	2886565	9476
54	-	1174691	1165199	9492
55	-	1115854	1106381	9473
56	-	3658868	3649392	9476
57	+	4500562	4510037	9475
58	-	1230340	1220864	9476
--------------------------------------------------------------------------------
Block #5
Seq_id	Strand	Start	End	Length
1	+	46130	55897	9767
2	+	3103055	3112828	9773
3	+	1231956	1241823	9867
4	+	484738	494504	9766
5	-	4004805	3995038	9767
6	+	4378471	4388266	9795
7	+	3249609	3259387	9778
8	+	1011474	1021283	9809
9	-	569475	559709	9766
10	+	1488131	1497967	9836
11	-	930352	920584	9768
12	+	3354842	3364623	9781
13	-	1312222	1302454	9768
14	+	3103447	3113207	9760
15	+	3297047	3306842	9795
16	-	474738	464936	9802
17	-	660938	651156	9782
18	+	3452271	3462094	9823
19	-	1063868	1054086	9782
20	-	4029451	4019670	9781
21	-	1195881	1186099	9782
22	-	1148706	1138938	9768
23	-	4416177	4406395	9782
24	+	1787263	1797044	9781
25	+	3191707	3201502	9795
26	-	1396166	1386399	9767
27	-	1359137	1349355	9782
28	+	2875571	2885359	9788
29	-	1178188	1168406	9782
30	-	3480620	3470838	9782
31	+	3465936	3475693	9757
32	+	3248495	3258276	9781
33	+	857327	867122	9795
34	-	2209791	2200003	9788
35	-	898696	888915	9781
36	+	3371395	3381183	9788
37	-	2307973	2298205	9768
38	+	1273566	1283354	9788
39	-	2307164	2297285	9879
40	-	3318087	3308243	9844
41	+	624881	634647	9766
42	+	227452	237226	9774
43	+	1322994	1332760	9766
44	+	3097220	3107035	9815
45	+	3509306	3519087	9781
46	-	949861	940086	9775
47	-	4465964	4456197	9767
48	+	4488718	4498499	9781
49	-	1105620	1095832	9788
50	-	1648101	1638291	9810
51	+	3329760	3339534	9774
52	+	3454902	3464682	9780
53	+	2886567	2896355	9788
54	-	1165198	1155363	9835
55	-	1106380	1096591	9789
56	-	3649391	3639602	9789
57	+	4510039	4519828	9789
58	-	1220863	1211088	9775
--------------------------------------------------------------------------------
Block #6
Seq_id	Strand	Start	End	Length
1	+	58123	73715	15592
2	+	3115054	3130644	15590
3	+	1244048	1259635	15587
4	+	496730	512322	15592
5	-	3992812	3977220	15592
6	+	4390491	4406067	15576
7	+	3261613	3277205	15592
8	+	1023508	1039084	15576
9	-	557483	541893	15590
10	+	1500193	1515782	15589
11	-	918358	902787	15571
12	+	3366849	3382424	15575
13	-	3048037	3032435	15602
14	+	3115433	3131025	15592
15	+	3309068	3324659	15591
16	-	462710	447123	15587
17	-	648930	633340	15590
18	+	3464320	3479912	15592
19	-	1051860	1036287	15573
20	-	4017444	4001856	15588
21	-	1183873	1168282	15591
22	-	1136712	1121121	15591
23	-	4404169	4388578	15591
24	+	1799270	1814859	15589
25	+	3203728	3219319	15591
26	-	1384173	1368584	15589
27	-	1347129	1331538	15591
28	+	2887585	2903177	15592
29	-	1166180	1150590	15590
30	-	3468612	3453024	15588
31	+	3477913	3493487	15574
32	+	3260502	3276091	15589
33	+	869347	884923	15576
34	-	2197777	2182190	15587
35	-	886690	871100	15590
36	+	3383409	3399001	15592
37	-	4042168	4026566	15602
38	+	1285580	1301172	15592
39	-	2295059	2279472	15587
40	-	3306017	3290428	15589
41	+	636873	652465	15592
42	+	239452	255044	15592
43	+	1334986	1350578	15592
44	+	3109261	3124846	15585
45	+	3521313	3536905	15592
46	-	937860	922269	15591
47	-	4453971	4438380	15591
48	+	4500725	4516317	15592
49	-	1093606	1078015	15591
50	-	1636065	1620477	15588
51	+	3341760	3357352	15592
52	+	3466908	3482496	15588
53	+	2898581	2914173	15592
54	-	1153135	1137550	15585
55	-	1094365	1078775	15590
56	-	3637376	3621803	15573
57	+	2210	17800	15590
58	-	1208862	1193271	15591
--------------------------------------------------------------------------------
Block #17
Seq_id	Strand	Start	End	Length
1	+	191963	199283	7320
2	+	3248919	3256239	7320
3	+	1381796	1389117	7321
4	+	630429	637749	7320
5	-	3858261	3850941	7320
6	+	4523687	4531008	7321
7	+	3395300	3402637	7337
8	+	1156704	1164025	7321
9	-	422954	415634	7320
10	+	1637941	1645262	7321
11	-	783838	776517	7321
12	+	3502480	3509801	7321
13	+	3523565	3530886	7321
14	+	3249261	3256590	7329
15	+	3444001	3451346	7345
16	-	324962	317641	7321
17	-	513286	505957	7329
18	+	3597443	3604764	7321
19	-	917338	910017	7321
20	-	3879696	3872375	7321
21	-	1050064	1042743	7321
22	-	1000925	993596	7329
23	-	4270483	4263146	7337
24	+	1935764	1943117	7353
25	+	3338661	3346006	7345
26	-	1250303	1242983	7320
27	-	1209921	1202584	7337
28	+	3032068	3039389	7321
29	-	1031247	1023910	7337
30	-	3332119	3324766	7353
31	+	3612433	3619754	7321
32	+	3396995	3404348	7353
33	+	1002543	1009864	7321
34	-	2060030	2052709	7321
35	-	753662	746341	7321
36	+	3521161	3528482	7321
37	+	15901	23222	7321
38	+	1423318	1430639	7321
39	-	2157311	2149990	7321
40	+	3172573	3179894	7321
41	+	770714	778034	7320
42	+	374387	381724	7337
43	+	1468826	1476146	7320
44	+	3247005	3254326	7321
45	+	3655142	3662463	7321
46	-	803313	795992	7321
47	-	4320272	4312952	7320
48	+	1	7345	7344
49	-	957818	950473	7345
50	-	1498322	1491001	7321
51	+	3478256	3485585	7329
52	+	3604655	3611976	7321
53	+	3036333	3043654	7321
54	-	1015390	1008069	7321
55	-	958578	951233	7345
56	+	3729696	3737017	7321
57	+	136072	143392	7320
58	-	1073926	1066589	7337
--------------------------------------------------------------------------------
Block #18
Seq_id	Strand	Start	End	Length
1	+	200000	211194	11194
2	+	3256956	3268150	11194
3	+	1389119	1400310	11191
4	+	638466	649660	11194
5	-	3850224	3839031	11193
6	+	4531010	4542201	11191
7	+	3402639	3413832	11193
8	+	1164027	1175218	11191
9	-	414917	403724	11193
10	+	1645264	1656455	11191
11	-	776516	765136	11380
12	+	3509803	3520994	11191
