assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_008807635.1,PRJNA224116,SAMN09489120,,,na,,1639,1639,Listeria monocytogenes,strain=8,,latest,Chromosome,Major,Full,2019/10/03,ASM880763v1,University of Warsaw,GCA_008807635.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/635/GCF_008807635.1_ASM880763v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807635.1/GCF_008807635.1_ASM880763v1_genomic.fna.gz,LIMO.0521.00098,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807635.1_ASM880763v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807635.1_ASM880763v1_genomic.fna_prepare-split125N.fna,2777470,1,1,GCF_008807635.1_ASM880763v1_genomic.fna_prepare-split125N.fna,ASM880763v1,8,Listeria monocytogenes 8
GCF_008807875.1,PRJNA224116,SAMN10148454,,,na,,1639,1639,Listeria monocytogenes,strain=52873,,latest,Complete Genome,Major,Full,2019/10/03,ASM880787v1,United State Department of Agriculture,GCA_008807875.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/875/GCF_008807875.1_ASM880787v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807875.1/GCF_008807875.1_ASM880787v1_genomic.fna.gz,LIMO.0521.00099,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807875.1_ASM880787v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807875.1_ASM880787v1_genomic.fna_prepare-split125N.fna,2936760,1,1,GCF_008807875.1_ASM880787v1_genomic.fna_prepare-split125N.fna,ASM880787v1,52873,Listeria monocytogenes 52873
GCF_008807895.1,PRJNA224116,SAMN10148451,,,na,,1639,1639,Listeria monocytogenes,strain=52869,,latest,Complete Genome,Major,Full,2019/10/03,ASM880789v1,United State Department of Agriculture,GCA_008807895.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/895/GCF_008807895.1_ASM880789v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807895.1/GCF_008807895.1_ASM880789v1_genomic.fna.gz,LIMO.0521.00100,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807895.1_ASM880789v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807895.1_ASM880789v1_genomic.fna_prepare-split125N.fna,2935335,1,1,GCF_008807895.1_ASM880789v1_genomic.fna_prepare-split125N.fna,ASM880789v1,52869,Listeria monocytogenes 52869
GCF_008807915.1,PRJNA224116,SAMN10148434,,,na,,1639,1639,Listeria monocytogenes,strain=52860,,latest,Complete Genome,Major,Full,2019/10/03,ASM880791v1,United State Department of Agriculture,GCA_008807915.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/915/GCF_008807915.1_ASM880791v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807915.1/GCF_008807915.1_ASM880791v1_genomic.fna.gz,LIMO.0521.00101,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807915.1_ASM880791v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807915.1_ASM880791v1_genomic.fna_prepare-split125N.fna,2871995,1,1,GCF_008807915.1_ASM880791v1_genomic.fna_prepare-split125N.fna,ASM880791v1,52860,Listeria monocytogenes 52860
GCF_008807935.1,PRJNA224116,SAMN10148433,,,na,,1639,1639,Listeria monocytogenes,strain=52859,,latest,Complete Genome,Major,Full,2019/10/03,ASM880793v1,United State Department of Agriculture,GCA_008807935.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/935/GCF_008807935.1_ASM880793v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807935.1/GCF_008807935.1_ASM880793v1_genomic.fna.gz,LIMO.0521.00102,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807935.1_ASM880793v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807935.1_ASM880793v1_genomic.fna_prepare-split125N.fna,3019461,1,1,GCF_008807935.1_ASM880793v1_genomic.fna_prepare-split125N.fna,ASM880793v1,52859,Listeria monocytogenes 52859
GCF_008807955.1,PRJNA224116,SAMN10148429,,,na,,1639,1639,Listeria monocytogenes,strain=52854,,latest,Complete Genome,Major,Full,2019/10/03,ASM880795v1,United State Department of Agriculture,GCA_008807955.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/955/GCF_008807955.1_ASM880795v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_008807955.1/GCF_008807955.1_ASM880795v1_genomic.fna.gz,LIMO.0521.00103,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807955.1_ASM880795v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_008807955.1_ASM880795v1_genomic.fna_prepare-split125N.fna,2915525,1,1,GCF_008807955.1_ASM880795v1_genomic.fna_prepare-split125N.fna,ASM880795v1,52854,Listeria monocytogenes 52854
GCF_009648595.1,PRJNA224116,SAMN03002785,,,na,,1639,1639,Listeria monocytogenes,strain=CFSAN023465,,latest,Complete Genome,Major,Full,2019/11/11,ASM964859v1,FDA Center for Food Safety and Applied Nutrition,GCA_009648595.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/648/595/GCF_009648595.1_ASM964859v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_009648595.1/GCF_009648595.1_ASM964859v1_genomic.fna.gz,LIMO.0521.00104,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009648595.1_ASM964859v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009648595.1_ASM964859v1_genomic.fna_prepare-split125N.fna,2939729,1,1,GCF_009648595.1_ASM964859v1_genomic.fna_prepare-split125N.fna,ASM964859v1,CFSAN023465,Listeria monocytogenes CFSAN023465
GCF_009648675.1,PRJNA224116,SAMN03002784,,,na,,1639,1639,Listeria monocytogenes,strain=CFSAN023464,,latest,Complete Genome,Major,Full,2019/11/11,ASM964867v1,FDA Center for Food Safety and Applied Nutrition,GCA_009648675.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/648/675/GCF_009648675.1_ASM964867v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_009648675.1/GCF_009648675.1_ASM964867v1_genomic.fna.gz,LIMO.0521.00105,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009648675.1_ASM964867v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009648675.1_ASM964867v1_genomic.fna_prepare-split125N.fna,2939705,1,1,GCF_009648675.1_ASM964867v1_genomic.fna_prepare-split125N.fna,ASM964867v1,CFSAN023464,Listeria monocytogenes CFSAN023464
GCF_009648695.1,PRJNA224116,SAMN02689388,,,na,,1639,1639,Listeria monocytogenes,strain=CFSAN008100,,latest,Complete Genome,Major,Full,2019/11/11,ASM964869v1,FDA Center for Food Safety and Applied Nutrition,GCA_009648695.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/648/695/GCF_009648695.1_ASM964869v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_009648695.1/GCF_009648695.1_ASM964869v1_genomic.fna.gz,LIMO.0521.00243,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009648695.1_ASM964869v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009648695.1_ASM964869v1_genomic.fna_prepare-split125N.fna,3094088,2,1,GCF_009648695.1_ASM964869v1_genomic.fna_prepare-split125N.fna,ASM964869v1,CFSAN008100,Listeria monocytogenes CFSAN008100
GCF_009664735.1,PRJNA224116,SAMN13191637,,,na,,1639,1639,Listeria monocytogenes,strain=AUSMDU00007774,,latest,Complete Genome,Major,Full,2019/11/17,ASM966473v1,Microbiological Diagnostic Unit,GCA_009664735.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/664/735/GCF_009664735.1_ASM966473v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_009664735.1/GCF_009664735.1_ASM966473v1_genomic.fna.gz,LIMO.0521.00106,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009664735.1_ASM966473v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009664735.1_ASM966473v1_genomic.fna_prepare-split125N.fna,2964538,1,1,GCF_009664735.1_ASM966473v1_genomic.fna_prepare-split125N.fna,ASM966473v1,AUSMDU00007774,Listeria monocytogenes AUSMDU00007774
GCF_009664755.1,PRJNA224116,SAMN13191636,,,na,,1639,1639,Listeria monocytogenes,strain=AUSMDU00000235,,latest,Complete Genome,Major,Full,2019/11/17,ASM966475v1,Microbiological Diagnostic Unit,GCA_009664755.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/664/755/GCF_009664755.1_ASM966475v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_009664755.1/GCF_009664755.1_ASM966475v1_genomic.fna.gz,LIMO.0521.00244,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009664755.1_ASM966475v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009664755.1_ASM966475v1_genomic.fna_prepare-split125N.fna,3007802,2,1,GCF_009664755.1_ASM966475v1_genomic.fna_prepare-split125N.fna,ASM966475v1,AUSMDU00000235,Listeria monocytogenes AUSMDU00000235
GCF_009664775.1,PRJNA224116,SAMN13191635,,,na,,1639,1639,Listeria monocytogenes,strain=AUSMDU00000224,,latest,Complete Genome,Major,Full,2019/11/17,ASM966477v1,Microbiological Diagnostic Unit,GCA_009664775.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/664/775/GCF_009664775.1_ASM966477v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_009664775.1/GCF_009664775.1_ASM966477v1_genomic.fna.gz,LIMO.0521.00245,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009664775.1_ASM966477v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009664775.1_ASM966477v1_genomic.fna_prepare-split125N.fna,2989366,2,1,GCF_009664775.1_ASM966477v1_genomic.fna_prepare-split125N.fna,ASM966477v1,AUSMDU00000224,Listeria monocytogenes AUSMDU00000224
GCF_009730615.1,PRJNA224116,SAMN13341854,,,na,,1639,1639,Listeria monocytogenes,strain=N843_10,,latest,Complete Genome,Major,Full,2019/12/05,ASM973061v1,"University of Zurich, Vetsuisse Faculty",GCA_009730615.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/615/GCF_009730615.1_ASM973061v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_009730615.1/GCF_009730615.1_ASM973061v1_genomic.fna.gz,LIMO.0521.00107,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009730615.1_ASM973061v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009730615.1_ASM973061v1_genomic.fna_prepare-split125N.fna,2897260,1,1,GCF_009730615.1_ASM973061v1_genomic.fna_prepare-split125N.fna,ASM973061v1,N843_10,Listeria monocytogenes N843_10
GCF_009730635.1,PRJNA224116,SAMN13341946,,,na,,1639,1639,Listeria monocytogenes,strain=N843_15,,latest,Complete Genome,Major,Full,2019/12/05,ASM973063v1,"University of Zurich, Vetsuisse Faculty",GCA_009730635.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/635/GCF_009730635.1_ASM973063v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_009730635.1/GCF_009730635.1_ASM973063v1_genomic.fna.gz,LIMO.0521.00108,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009730635.1_ASM973063v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009730635.1_ASM973063v1_genomic.fna_prepare-split125N.fna,2896666,1,1,GCF_009730635.1_ASM973063v1_genomic.fna_prepare-split125N.fna,ASM973063v1,N843_15,Listeria monocytogenes N843_15
GCF_009866905.1,PRJNA224116,SAMN07763686,,,na,,1639,1639,Listeria monocytogenes,strain=ScottA,,latest,Complete Genome,Major,Full,2020/01/14,ASM986690v1,ETH Zurich,GCA_009866905.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/866/905/GCF_009866905.1_ASM986690v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_009866905.1/GCF_009866905.1_ASM986690v1_genomic.fna.gz,LIMO.0521.00109,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009866905.1_ASM986690v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_009866905.1_ASM986690v1_genomic.fna_prepare-split125N.fna,3030813,1,1,GCF_009866905.1_ASM986690v1_genomic.fna_prepare-split125N.fna,ASM986690v1,ScottA,Listeria monocytogenes ScottA
GCF_010442835.1,PRJNA224116,SAMN13973245,,,na,,1639,1639,Listeria monocytogenes,strain=AUF,,latest,Complete Genome,Major,Full,2020/02/12,ASM1044283v1,"Federal Research Center of Virology and Microbiology, Branch in Saratov",GCA_010442835.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/442/835/GCF_010442835.1_ASM1044283v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_010442835.1/GCF_010442835.1_ASM1044283v1_genomic.fna.gz,LIMO.0521.00110,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_010442835.1_ASM1044283v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_010442835.1_ASM1044283v1_genomic.fna_prepare-split125N.fna,2942932,1,1,GCF_010442835.1_ASM1044283v1_genomic.fna_prepare-split125N.fna,ASM1044283v1,AUF,Listeria monocytogenes AUF
GCF_010443035.1,PRJNA224116,SAMN13973456,,,na,,1639,1639,Listeria monocytogenes,strain=4/52-1953,,latest,Complete Genome,Major,Full,2020/02/12,ASM1044303v1,"Federal Research Center of Virology and Microbiology, Branch in Saratov",GCA_010443035.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/443/035/GCF_010443035.1_ASM1044303v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_010443035.1/GCF_010443035.1_ASM1044303v1_genomic.fna.gz,LIMO.0521.00111,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_010443035.1_ASM1044303v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_010443035.1_ASM1044303v1_genomic.fna_prepare-split125N.fna,2973626,1,1,GCF_010443035.1_ASM1044303v1_genomic.fna_prepare-split125N.fna,ASM1044303v1,4/52-1953,Listeria monocytogenes 4/52-1953
GCF_013122235.1,PRJNA224116,SAMN14896270,,,na,,1639,1639,Listeria monocytogenes,strain=2017-TE-6913-1,,latest,Complete Genome,Major,Full,2020/05/19,ASM1312223v1,IZSAM,GCA_013122235.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/122/235/GCF_013122235.1_ASM1312223v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_013122235.1/GCF_013122235.1_ASM1312223v1_genomic.fna.gz,LIMO.0521.00112,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013122235.1_ASM1312223v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013122235.1_ASM1312223v1_genomic.fna_prepare-split125N.fna,2953624,1,1,GCF_013122235.1_ASM1312223v1_genomic.fna_prepare-split125N.fna,ASM1312223v1,2017-TE-6913-1,Listeria monocytogenes 2017-TE-6913-1
GCF_013137935.1,PRJNA224116,SAMN14927919,,,na,,1639,1639,Listeria monocytogenes,strain=OB020621,,latest,Complete Genome,Major,Full,2020/05/21,ASM1313793v1,University of Maryland,GCA_013137935.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/137/935/GCF_013137935.1_ASM1313793v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_013137935.1/GCF_013137935.1_ASM1313793v1_genomic.fna.gz,LIMO.0521.00113,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013137935.1_ASM1313793v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013137935.1_ASM1313793v1_genomic.fna_prepare-split125N.fna,2949231,1,1,GCF_013137935.1_ASM1313793v1_genomic.fna_prepare-split125N.fna,ASM1313793v1,OB020621,Listeria monocytogenes OB020621
GCF_013177375.1,PRJNA224116,SAMN14928102,,,na,,1639,1639,Listeria monocytogenes,strain=OB050226,,latest,Complete Genome,Major,Full,2020/05/27,ASM1317737v1,University of Maryland,GCA_013177375.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/177/375/GCF_013177375.1_ASM1317737v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_013177375.1/GCF_013177375.1_ASM1317737v1_genomic.fna.gz,LIMO.0521.00246,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013177375.1_ASM1317737v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013177375.1_ASM1317737v1_genomic.fna_prepare-split125N.fna,3009249,2,1,GCF_013177375.1_ASM1317737v1_genomic.fna_prepare-split125N.fna,ASM1317737v1,OB050226,Listeria monocytogenes OB050226
GCF_013177395.1,PRJNA224116,SAMN14928072,,,na,,1639,1639,Listeria monocytogenes,strain=OB030029,,latest,Complete Genome,Major,Full,2020/05/27,ASM1317739v1,University of Maryland,GCA_013177395.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/177/395/GCF_013177395.1_ASM1317739v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_013177395.1/GCF_013177395.1_ASM1317739v1_genomic.fna.gz,LIMO.0521.00247,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013177395.1_ASM1317739v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013177395.1_ASM1317739v1_genomic.fna_prepare-split125N.fna,3050429,2,1,GCF_013177395.1_ASM1317739v1_genomic.fna_prepare-split125N.fna,ASM1317739v1,OB030029,Listeria monocytogenes OB030029
GCF_013177415.1,PRJNA224116,SAMN14928089,,,na,,1639,1639,Listeria monocytogenes,strain=OB040119,,latest,Complete Genome,Major,Full,2020/05/27,ASM1317741v1,University of Maryland,GCA_013177415.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/177/415/GCF_013177415.1_ASM1317741v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_013177415.1/GCF_013177415.1_ASM1317741v1_genomic.fna.gz,LIMO.0521.00248,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013177415.1_ASM1317741v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013177415.1_ASM1317741v1_genomic.fna_prepare-split125N.fna,3009759,2,1,GCF_013177415.1_ASM1317741v1_genomic.fna_prepare-split125N.fna,ASM1317741v1,OB040119,Listeria monocytogenes OB040119
GCF_013282645.1,PRJNA224116,SAMN03253333,,,na,,1639,1639,Listeria monocytogenes,strain=PNUSAL001122,,latest,Chromosome,Major,Full,2020/06/06,ASM1328264v1,PulseNet Next Generation Subtyping Methods Unit,GCA_013282645.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/282/645/GCF_013282645.1_ASM1328264v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_013282645.1/GCF_013282645.1_ASM1328264v1_genomic.fna.gz,LIMO.0521.00114,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013282645.1_ASM1328264v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013282645.1_ASM1328264v1_genomic.fna_prepare-split125N.fna,2851005,1,1,GCF_013282645.1_ASM1328264v1_genomic.fna_prepare-split125N.fna,ASM1328264v1,PNUSAL001122,Listeria monocytogenes PNUSAL001122
GCF_013282685.1,PRJNA224116,SAMN02566958,,,na,,1639,1639,Listeria monocytogenes,strain=PNUSAL000009,,latest,Chromosome,Major,Full,2020/06/06,ASM1328268v1,PulseNet Next Generation Subtyping Methods Unit,GCA_013282685.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/282/685/GCF_013282685.1_ASM1328268v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_013282685.1/GCF_013282685.1_ASM1328268v1_genomic.fna.gz,LIMO.0521.00115,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013282685.1_ASM1328268v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013282685.1_ASM1328268v1_genomic.fna_prepare-split125N.fna,3017127,1,1,GCF_013282685.1_ASM1328268v1_genomic.fna_prepare-split125N.fna,ASM1328268v1,PNUSAL000009,Listeria monocytogenes PNUSAL000009
GCF_013282705.1,PRJNA224116,SAMN02265450,,,na,,1639,1639,Listeria monocytogenes,strain=PNUSAL000019,,latest,Chromosome,Major,Full,2020/06/06,ASM1328270v1,PulseNet Next Generation Subtyping Methods Unit,GCA_013282705.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/282/705/GCF_013282705.1_ASM1328270v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_013282705.1/GCF_013282705.1_ASM1328270v1_genomic.fna.gz,LIMO.0521.00116,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013282705.1_ASM1328270v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013282705.1_ASM1328270v1_genomic.fna_prepare-split125N.fna,2906751,1,1,GCF_013282705.1_ASM1328270v1_genomic.fna_prepare-split125N.fna,ASM1328270v1,PNUSAL000019,Listeria monocytogenes PNUSAL000019
GCF_013389395.1,PRJNA224116,SAMN14364188,,,na,,1639,1639,Listeria monocytogenes,strain=HM00113468,,latest,Complete Genome,Major,Full,2020/07/05,ASM1338939v1,National Institute for Communicable Diseases,GCA_013389395.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/389/395/GCF_013389395.1_ASM1338939v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_013389395.1/GCF_013389395.1_ASM1338939v1_genomic.fna.gz,LIMO.0521.00117,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013389395.1_ASM1338939v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_013389395.1_ASM1338939v1_genomic.fna_prepare-split125N.fna,3013751,1,1,GCF_013389395.1_ASM1338939v1_genomic.fna_prepare-split125N.fna,ASM1338939v1,HM00113468,Listeria monocytogenes HM00113468
GCF_014304655.1,PRJNA224116,SAMN14074481,,,na,,1639,1639,Listeria monocytogenes,strain=GIMC2015:Lmc22,,latest,Chromosome,Major,Full,2020/08/26,ASM1430465v1,N.F.Gamaleya National Research Center for Epidemiology and Microbiology,GCA_014304655.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/304/655/GCF_014304655.1_ASM1430465v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014304655.1/GCF_014304655.1_ASM1430465v1_genomic.fna.gz,LIMO.0521.00118,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304655.1_ASM1430465v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304655.1_ASM1430465v1_genomic.fna_prepare-split125N.fna,2891769,1,1,GCF_014304655.1_ASM1430465v1_genomic.fna_prepare-split125N.fna,ASM1430465v1,GIMC2015:Lmc22,Listeria monocytogenes GIMC2015:Lmc22
GCF_014304675.1,PRJNA224116,SAMN14074482,,,na,,1639,1639,Listeria monocytogenes,strain=GIMC2016:Lmc547,,latest,Complete Genome,Major,Full,2020/08/26,ASM1430467v1,N.F.Gamaleya National Research Center for Epidemiology and Microbiology,GCA_014304675.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/304/675/GCF_014304675.1_ASM1430467v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014304675.1/GCF_014304675.1_ASM1430467v1_genomic.fna.gz,LIMO.0521.00119,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304675.1_ASM1430467v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304675.1_ASM1430467v1_genomic.fna_prepare-split125N.fna,2865294,1,1,GCF_014304675.1_ASM1430467v1_genomic.fna_prepare-split125N.fna,ASM1430467v1,GIMC2016:Lmc547,Listeria monocytogenes GIMC2016:Lmc547
GCF_014304695.1,PRJNA224116,SAMN14074483,,,na,,1639,1639,Listeria monocytogenes,strain=134,,latest,Complete Genome,Major,Full,2020/08/26,ASM1430469v1,N.F.Gamaleya National Research Center for Epidemiology and Microbiology,GCA_014304695.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/304/695/GCF_014304695.1_ASM1430469v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014304695.1/GCF_014304695.1_ASM1430469v1_genomic.fna.gz,LIMO.0521.00120,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304695.1_ASM1430469v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304695.1_ASM1430469v1_genomic.fna_prepare-split125N.fna,2865554,1,1,GCF_014304695.1_ASM1430469v1_genomic.fna_prepare-split125N.fna,ASM1430469v1,134,Listeria monocytogenes 134
GCF_014304715.1,PRJNA224116,SAMN14074484,,,na,,1639,1639,Listeria monocytogenes,strain=3453,,latest,Chromosome,Major,Full,2020/08/26,ASM1430471v1,N.F.Gamaleya National Research Center for Epidemiology and Microbiology,GCA_014304715.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/304/715/GCF_014304715.1_ASM1430471v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_014304715.1/GCF_014304715.1_ASM1430471v1_genomic.fna.gz,LIMO.0521.00122,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304715.1_ASM1430471v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_014304715.1_ASM1430471v1_genomic.fna_prepare-split125N.fna,2973951,1,1,GCF_014304715.1_ASM1430471v1_genomic.fna_prepare-split125N.fna,ASM1430471v1,3453,Listeria monocytogenes 3453
